geo_id,date,integrated_demand_axis,axis_change,absolute_axis_change,axis_direction,dominant_dimension_by_absolute_change,gross_component_activity,effective_component_count,aligned_component_activity,opposing_component_activity,component_cancellation,component_cancellation_rate,net_to_gross_ratio,axis_change_reconstruction_residual,demand_score_change,demand_contribution_change,demand_share_of_axis_change,demand_share_of_absolute_change,price_score_change,price_contribution_change,price_share_of_axis_change,price_share_of_absolute_change,affordability_score_change,affordability_contribution_change,affordability_share_of_axis_change,affordability_share_of_absolute_change,capital_markets_score_change,capital_markets_contribution_change,capital_markets_share_of_axis_change,capital_markets_share_of_absolute_change
district_of_columbia_dc__county,2017-10-31,-0.0865602807601724,-0.2662692806482108,0.2662692806482108,negative,demand,0.26626928064821076,1.3431407861167568,0.26626928064821076,0.0,-5.551115123125783e-17,-2.0847748976570064e-16,1.0000000000000002,-5.551115123125783e-17,-0.35083333333333333,-0.2280416666666666,0.8564325036351087,0.8564325036351089,-0.04496517590933591,-0.006744776386400392,0.02533065913567192,0.025330659135671927,-0.0473811724483251,-0.004738117244832498,0.017794456924576273,0.017794456924576277,-0.26744720350311313,-0.0267447203503113,0.10044238030464296,0.10044238030464299
district_of_columbia_dc__county,2016-11-30,0.0887314830579999,-0.2524524795356386,0.2524524795356386,negative,demand,0.2907887679517139,2.6739839432955956,0.27162062374367607,0.0191681442080378,0.03833628841607528,0.13183551994154433,0.8681644800584557,-3.3306690738754696e-16,-0.22259725400457672,-0.1446882151029749,0.573130497149858,0.49757154006375065,-0.6474343434343434,-0.0971151515151514,0.3846868594587985,0.333971467327368,0.1916814420803783,0.0191681442080378,-0.07592773199651558,0.06591775997077272,-0.2981725712554992,-0.0298172571255498,0.11811037538785794,0.10253923263810871
district_of_columbia_dc__county,2019-10-31,0.0856618200283991,-0.24336278696619046,0.24336278696619046,negative,demand,0.2433627869661904,1.3109950675498445,0.2433627869661904,0.0,-5.551115123125783e-17,-2.281004089543477e-16,1.0000000000000002,-5.551115123125783e-17,-0.32513888888888887,-0.2113402777777778,0.868416574334919,0.8684165743349193,-0.1063473292954272,-0.015952099394314002,0.0655486386935985,0.06554863869359852,-0.0004654724696898094,-4.6547246969001754e-05,0.00019126690464581341,0.00019126690464581347,-0.1602386254712963,-0.016023862547129602,0.06584352006683644,0.06584352006683646
district_of_columbia_dc__county,2019-11-30,0.3244244845693639,0.2387626645409648,0.2387626645409648,positive,demand,0.2629835934163142,1.3972389042048148,0.2508731289786395,0.0121104644376747,0.024220928875349435,0.0921005320548901,0.9078994679451099,-2.7755575615628914e-17,0.3390277777777778,0.2203680555555555,0.9229586040146854,0.8379536255202943,0.1865183000427075,0.0279777450064061,0.11717805654495837,0.10638589519200971,-0.12110464437674678,-0.0121104644376747,-0.05072176783148981,0.04605026602744499,0.025273284166778487,0.0025273284166778993,0.010585107271846025,0.00961021326025092
district_of_columbia_dc__county,2019-02-28,0.2317617271130808,0.2373205540319179,0.2373205540319179,positive,demand,0.2373205540319178,1.2040256262586657,0.2373205540319178,0.0,-1.1102230246251565e-16,-4.678157899782419e-16,1.0000000000000004,1.1102230246251565e-16,0.33161111111111097,0.2155472222222221,0.9082534932614078,0.9082534932614083,0.1165902223376099,0.017488533350641502,0.07369160847437353,0.07369160847437356,0.030500628492450332,0.0030500628492449965,0.012852080434780989,0.012852080434780994,0.012347356098092205,0.0012347356098092004,0.005202817829437299,0.005202817829437301
district_of_columbia_dc__county,2018-08-31,0.030657940336478,-0.22085414277297677,0.22085414277297677,negative,demand,0.25189510181393576,1.3093650027272254,0.23637462229345624,0.0155204795204795,0.031040959040958993,0.12322970481533077,0.8767702951846692,-2.7755575615628914e-17,-0.33730555555555564,-0.21924861111111113,0.9927303529754657,0.87039648461708,0.1034698634698635,0.0155204795204795,-0.07027479460248799,0.0616148524076654,-0.0756615758271432,-0.007566157582714301,0.03425861741924308,0.03003693810728841,-0.0955985359963088,-0.0095598535996308,0.04328582420777901,0.03795172486796611
district_of_columbia_dc__county,2023-09-30,-0.02959219774524,0.2082266045198765,0.2082266045198765,positive,demand,0.2082266045198764,1.312148135041051,0.2082266045198764,0.0,-1.1102230246251565e-16,-5.331801991321333e-16,1.0000000000000004,1.1102230246251565e-16,0.27861111111111103,0.1810972222222222,0.8697122187618218,0.8697122187618223,0.06824641460234682,0.010236962190352,0.04916260443258978,0.04916260443258981,0.0823174706649282,0.008231747066492802,0.03953263842280553,0.03953263842280555,0.08660673040809375,0.008660673040809405,0.04159253838278235,0.041592538382782374
district_of_columbia_dc__county,2020-01-31,0.3311219767388155,0.2033641986387998,0.2033641986387998,positive,demand,0.20408144685876198,1.4170117202947783,0.2037228227487809,0.0003586241099810955,0.000717248219962191,0.003514519477405385,0.9964854805225947,-2.7755575615628914e-17,0.260138888888889,0.1690902777777778,0.8314653164596746,0.8285431154101901,0.04861781235029089,0.007292671852543599,0.03586015582563917,0.03573412460952718,-0.0035862410998106498,-0.0003586241099810955,-0.0017634574442380426,0.0017572597387026925,0.2733987311845945,0.0273398731184595,0.1344379851589243,0.13396550024158013
district_of_columbia_dc__county,2019-12-31,0.1277577781000157,-0.1966667064693482,0.1966667064693482,negative,demand,0.321931584815534,1.7329050201995173,0.2592991456424411,0.0626324391730929,0.12526487834618583,0.3891040340697303,0.6108959659302697,5.551115123125783e-17,-0.3625750338985634,-0.23567377203406611,1.198340971204485,0.7320616651177815,-0.0413268678547139,-0.0061990301782071,0.031520486052240164,0.019255737773474845,0.6263243917309285,0.0626324391730929,-0.3184699652396659,0.1945520170348651,-0.1742634343016784,-0.017426343430167898,0.08860850798294072,0.05413058007387858
district_of_columbia_dc__county,2022-08-31,-0.1304007887956957,-0.1818657290985119,0.1818657290985119,negative,demand,0.20012691678326258,1.3746201423973359,0.19099632294088728,0.009130593842375294,0.018261187684750685,0.09124803388905225,0.9087519661109478,8.326672684688674e-17,-0.261111111111111,-0.1697222222222222,0.9332281736834988,0.8480729376650085,-0.09230785028893052,-0.013846177543339597,0.07613406666541053,0.06918698277021379,0.09130593842375312,0.009130593842375294,-0.05020513698559166,0.045624016944525884,-0.07427923175325529,-0.0074279231753255,0.040842896636682925,0.03711606262025183
district_of_columbia_dc__county,2020-12-31,-0.1242122524398112,-0.17892211157800658,0.17892211157800658,negative,demand,0.18484224744643954,1.4629362914910038,0.18188217951222313,0.002960067934216399,0.0059201358684329575,0.032028045266807276,0.9679719547331928,1.3877787807814457e-16,-0.2309648736912669,-0.1501271678993235,0.8390643647969187,0.8121907733394381,-0.02369432604888222,-0.0035541489073323967,0.019864224024557505,0.019228011758308974,-0.2820086270556733,-0.0282008627055672,0.15761530230584256,0.15256719226884952,0.029600679342164538,0.002960067934216399,-0.01654389112731808,0.016014022633403208
district_of_columbia_dc__county,2022-02-28,0.1176866040997721,0.176305600290933,0.176305600290933,positive,demand,0.26539598990201685,1.44597324380261,0.22085079509647487,0.044545194805542004,0.08909038961108384,0.33568852959675716,0.6643114704032429,1.1102230246251565e-16,0.3350833333333334,0.21780416666666658,1.2353786057122074,0.8206761780653845,-0.2260989961924541,-0.0339148494288682,-0.19236399395653436,0.12778960767790587,-0.10630345376673811,-0.010630345376673803,-0.060294995502876814,0.040054657120473014,0.030466284298083096,0.003046628429808299,0.017280383747202956,0.011479557136236695
district_of_columbia_dc__county,2017-11-30,0.0878929920685084,0.17445327282868078,0.17445327282868078,positive,demand,0.2108745091596815,1.4915416933090655,0.1926638909941812,0.018210618165500313,0.03642123633100072,0.17271521568034237,0.8272847843196577,-8.326672684688674e-17,0.26249999999999996,0.170625,0.9780555975442187,0.8091305140670029,-0.09372399625099548,-0.01405859943764931,-0.08058661903955994,0.06666808375119275,-0.04152018727851012,-0.004152018727851002,-0.023800176749498015,0.019689524088978196,0.2203889099418121,0.022038890994181198,0.1263311982448398,0.10451187809282621
district_of_columbia_dc__county,2022-12-31,-0.0058243922160316,0.167587385948883,0.167587385948883,positive,affordability,0.17759041893414262,2.5602126788300663,0.17258890244151281,0.0050015164926298095,0.010003032985259619,0.05632642259247741,0.9436735774075226,0.0,0.10777665960057609,0.0700548287403745,0.4180196996553333,0.3944741454005665,-0.033343443284199026,-0.0050015164926298095,-0.029844230007593512,0.028163211296238704,0.8389627930682977,0.08389627930682961,0.5006121363598296,0.4724144456123029,0.18637794394308688,0.018637794394308696,0.11121239399243055,0.10494819769089181
district_of_columbia_dc__county,2017-09-30,0.1797089998880384,0.1657025550080251,0.1657025550080251,positive,demand,0.2008057448803935,1.3241486580031747,0.1832541499442093,0.017551594936184203,0.03510318987236838,0.17481168127573737,0.8251883187242626,0.0,0.26680555555555563,0.1734236111111111,1.0465958783961542,0.8636386932774653,-0.11701063290789482,-0.017551594936184203,-0.10592229513500359,0.08740584063786876,0.08065818233892091,0.008065818233892099,0.048676486813987056,0.04016726831543772,0.017647205992061297,0.0017647205992061,0.010649929924862252,0.008788197769228295
district_of_columbia_dc__county,2016-12-31,-0.0753675598121497,-0.1640990428701496,0.1640990428701496,negative,demand,0.22960472246278582,3.0291465820171686,0.1968518826664678,0.032752839796318,0.06550567959263623,0.2852976144828787,0.7147023855171213,1.942890293094024e-16,-0.15833132773162759,-0.1029153630255579,0.6271539505991762,0.44822842457971807,0.2183522653087869,0.032752839796318,-0.19959190025401363,0.14264880724143886,-0.7273000318419574,-0.0727300031841957,0.44320796704308896,0.31676179132588933,-0.21206516456714142,-0.021206516456714203,0.12922998261174973,0.09236097685295362
district_of_columbia_dc__county,2024-06-30,0.0695924583796215,0.1583228991707728,0.1583228991707728,positive,demand,0.1758228991707727,2.262993737535391,0.16707289917077273,0.00875,0.017499999999999905,0.09953197269829205,0.9004680273017079,1.1102230246251565e-16,0.1609722222222221,0.1046319444444443,0.6608768851029219,0.5950985050179256,0.33166666666666667,0.04975,0.3142312341459706,0.28295517952800325,-0.08749999999999991,-0.00875,-0.055266799975421964,0.0497659863491463,0.12690954726328396,0.012690954726328404,0.0801586807265289,0.07218032910492492
district_of_columbia_dc__county,2016-08-31,0.1102461201363984,-0.1563662981576472,0.1563662981576472,negative,demand,0.22489126912164248,2.27738183040819,0.19062878363964478,0.0342624854819977,0.06852497096399529,0.3047026735703577,0.6952973264296423,-1.1102230246251565e-16,-0.2163116688116688,-0.1406025847275847,0.899187269790261,0.6252025046447379,0.2284165698799845,0.0342624854819977,-0.2191168166394433,0.1523513367851791,-0.22397820916984687,-0.022397820916984702,0.14323943957797997,0.09959399937784975,-0.2762837799507538,-0.0276283779950754,0.17669010727120177,0.12285215919223329
