geo_id,date,affordability,capital_markets,demand,price,affordability_source_role,capital_markets_source_role,demand_source_role,price_source_role,affordability_source_path,capital_markets_source_path,demand_source_path,price_source_path,demand_weight,demand_weighted_contribution,price_weight,price_weighted_contribution,affordability_weight,affordability_weighted_contribution,capital_markets_weight,capital_markets_weighted_contribution,available_dimension_count,complete_dimension_coverage,integrated_demand_axis,price_family_candidate_id,price_family_candidate_label,integration_policy,incumbent_axis_score,integrated_minus_incumbent_axis,absolute_integrated_minus_incumbent_axis,incumbent_affordability,incumbent_price,price_score_delta,affordability_score_delta,price_axis_delta,affordability_axis_delta,price_family_axis_delta,price_family_delta_reconstruction_residual,axis_change,demand_score_change,demand_contribution_change,demand_aligned_contribution_change,demand_opposing_contribution_change,price_score_change,price_contribution_change,price_aligned_contribution_change,price_opposing_contribution_change,affordability_score_change,affordability_contribution_change,affordability_aligned_contribution_change,affordability_opposing_contribution_change,capital_markets_score_change,capital_markets_contribution_change,capital_markets_aligned_contribution_change,capital_markets_opposing_contribution_change,reconstructed_axis_change,axis_change_reconstruction_residual,gross_component_activity,effective_component_count,aligned_component_activity,opposing_component_activity,net_to_gross_ratio,component_cancellation,component_cancellation_rate,demand_share_of_axis_change,demand_share_of_absolute_change,price_share_of_axis_change,price_share_of_absolute_change,affordability_share_of_axis_change,affordability_share_of_absolute_change,capital_markets_share_of_axis_change,capital_markets_share_of_absolute_change,dominant_dimension_by_absolute_change,dominant_dimension_by_score_change,axis_direction
alameda_county_ca__county,2019-12-31,0.6657298402154046,0.0827681619507706,0.1770833333333333,-0.5426434228887012,ma12_price_family_challenger,incumbent_dimension_history,incumbent_dimension_history,ma12_price_family_challenger,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,0.65,0.1151041666666666,0.15,-0.0813965134333051,0.1,0.0665729840215404,0.1,0.008276816195077,4,True,0.108557453449979,price_family_ma12_structural_linked,MA12_PRICE_AFFORDABILITY,incumbent_demand_capital_markets__ma12_price_affordability,0.1449587024679711,-0.0364012490179921,0.0364012490179921,0.6974924216261846,-0.3211434837092732,-0.2214999391794279,-0.03176258141078,-0.0332249908769141,-0.003176258141078,-0.0364012490179921,6.938893903907228e-18,0.0802023954054338,0.08414173408291059,0.0546921271538918,0.0546921271538918,0.0,0.04395269704075211,0.006592904556112791,0.006592904556112791,0.0,0.363437071255969,0.0363437071255969,0.0363437071255969,0.0,-0.1742634343016784,-0.017426343430167898,0.0,0.017426343430167898,0.0802023954054336,1.942890293094024e-16,0.1150550822657694,2.841166931655953,0.0976287388356015,0.017426343430167898,0.6970782500521944,0.0348526868603356,0.30292174994780563,0.6819263549101721,0.4753560301452544,0.08220333722932813,0.057302158464270454,0.45314989585877846,0.31588093641657145,-0.21727958799828123,0.15146087497390365,demand,affordability,positive
alameda_county_ca__county,2020-01-31,0.6681506667777333,0.3561668931353651,-0.0406944444444444,-0.481215118172249,ma12_price_family_challenger,incumbent_dimension_history,incumbent_dimension_history,ma12_price_family_challenger,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,0.65,-0.0264513888888888,0.15,-0.0721822677258373,0.1,0.0668150666777733,0.1,0.0356166893135365,4,True,0.0037980993765836,price_family_ma12_structural_linked,MA12_PRICE_AFFORDABILITY,incumbent_demand_capital_markets__ma12_price_affordability,0.0178008508353683,-0.0140027514587847,0.0140027514587847,0.7247909195104818,-0.4256236102688499,-0.0555915079033991,-0.0566402527327485,-0.0083387261855098,-0.0056640252732748,-0.0140027514587847,1.734723475976807e-18,-0.1047593540733954,-0.21777777777777768,-0.1415555555555554,0.1415555555555554,0.0,0.061428304716452165,0.009214245707467802,0.0,0.009214245707467802,0.0024208265623286707,0.00024208265623290592,0.0,0.00024208265623290592,0.2733987311845945,0.0273398731184595,0.0,0.0273398731184595,-0.1047593540733952,-1.942890293094024e-16,0.1783517570377156,1.5241366611125242,0.1415555555555554,0.03679620148216021,0.5873749483232856,0.07359240296432021,0.41262505167671437,1.3512450206248907,0.7936874741616423,-0.08795630508577033,0.05166333015446149,-0.0023108452545755535,0.0013573326119894254,-0.26097787028454683,0.15329186307190684,demand,capital_markets,negative
alameda_county_ca__county,2020-02-29,0.6737931034482758,0.524769426746576,0.2516666666666666,-0.4384564860426929,ma12_price_family_challenger,incumbent_dimension_history,incumbent_dimension_history,ma12_price_family_challenger,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,0.65,0.1635833333333333,0.15,-0.0657684729064039,0.1,0.0673793103448275,0.1,0.0524769426746576,4,True,0.2176711134464145,price_family_ma12_structural_linked,MA12_PRICE_AFFORDABILITY,incumbent_demand_capital_markets__ma12_price_affordability,0.2895460877799339,-0.0718749743335193,0.0718749743335193,0.4704089815557338,0.1762994241091305,-0.6147559101518234,0.203384121892542,-0.0922133865227735,0.0203384121892542,-0.0718749743335193,-2.7755575615628914e-17,0.2138730140698309,0.292361111111111,0.1900347222222221,0.1900347222222221,0.0,0.04275863212955611,0.006413794819433397,0.006413794819433397,0.0,0.005642436670542539,0.0005642436670541956,0.0005642436670541956,0.0,0.16860253361121091,0.016860253361121097,0.016860253361121097,0.0,0.2138730140698308,8.326672684688674e-17,0.2138730140698308,1.2552970146347793,0.2138730140698308,0.0,1.0000000000000004,-8.326672684688674e-17,-3.8932787854993087e-16,0.8885399733515448,0.8885399733515451,0.029988798948422973,0.029988798948422987,0.002638218147849015,0.002638218147849016,0.07883300955218277,0.0788330095521828,demand,demand,positive
alameda_county_ca__county,2020-03-31,0.580819729805798,0.3312751402112951,-0.2071666666666666,-0.4158474528567407,ma12_price_family_challenger,incumbent_dimension_history,incumbent_dimension_history,ma12_price_family_challenger,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,0.65,-0.1346583333333333,0.15,-0.0623771179285111,0.1,0.0580819729805798,0.1,0.0331275140211295,4,True,-0.1058259642601351,price_family_ma12_structural_linked,MA12_PRICE_AFFORDABILITY,incumbent_demand_capital_markets__ma12_price_affordability,-0.04900030471402,-0.056825659546115,0.056825659546115,0.3510339327943683,0.1161808087916462,-0.5320282616483869,0.2297857970114297,-0.079804239247258,0.0229785797011429,-0.056825659546115,0.0,-0.32349707770654956,-0.4588333333333332,-0.2982416666666666,0.2982416666666666,0.0,0.0226090331859522,0.0033913549778928076,0.0,0.0033913549778928076,-0.09297337364247782,-0.009297337364247697,0.009297337364247697,0.0,-0.1934942865352809,-0.0193494286535281,0.0193494286535281,0.0,-0.3234970777065497,1.1102230246251565e-16,0.33027978766233523,1.2199083966106943,0.32688843268444245,0.0033913549778928076,0.9794637449545655,0.006782709955785671,0.02053625504543451,0.9219300179805872,0.9029970279972958,-0.010483417661562838,0.010268127522717172,0.028740096912657404,0.028149882952428568,0.059813302768318484,0.0585849615275585,demand,demand,negative
alameda_county_ca__county,2020-04-30,0.5604189643646137,0.493522656861211,-0.3073611111111112,-0.3712791138832424,ma12_price_family_challenger,incumbent_dimension_history,incumbent_dimension_history,ma12_price_family_challenger,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,0.65,-0.1997847222222223,0.15,-0.0556918670824863,0.1,0.0560418964364613,0.1,0.0493522656861211,4,True,-0.1500824271821262,price_family_ma12_structural_linked,MA12_PRICE_AFFORDABILITY,incumbent_demand_capital_markets__ma12_price_affordability,-0.1067829794214555,-0.0432994477606706,0.0432994477606706,-0.0105355318838464,0.2980202020202019,-0.6692993159034444,0.5709544962484602,-0.1003948973855166,0.057095449624846,-0.0432994477606706,-2.0816681711721685e-17,-0.04425646292199109,-0.10019444444444459,-0.065126388888889,0.065126388888889,0.0,0.04456833897349827,0.006685250846024796,0.0,0.006685250846024796,-0.0204007654411843,-0.002040076544118502,0.002040076544118502,0.0,0.16224751664991588,0.0162247516649916,0.0,0.0162247516649916,-0.044256462921991105,1.3877787807814457e-17,0.0900764679440239,1.7818584408819376,0.0671664654330075,0.022910002511016395,0.49132102903383523,0.0458200050220328,0.5086789709661648,1.4715678702946595,0.7230122403263015,-0.15105705256673113,0.07421750650990448,0.04609669208572892,0.02264827419061618,-0.3666075098136571,0.18012197897317783,demand,capital_markets,negative
alameda_county_ca__county,2020-05-31,0.5424255820807546,0.3473867402389158,-0.1846111111111111,-0.3707709991158267,ma12_price_family_challenger,incumbent_dimension_history,incumbent_dimension_history,ma12_price_family_challenger,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,0.65,-0.1199972222222222,0.15,-0.055615649867374,0.1,0.0542425582080754,0.1,0.0347386740238915,4,True,-0.0866316398576292,price_family_ma12_structural_linked,MA12_PRICE_AFFORDABILITY,incumbent_demand_capital_markets__ma12_price_affordability,-0.0917867305066219,0.0051550906489927,0.0051550906489927,0.6509075194468452,-0.4774595616865057,0.1066885625706789,-0.1084819373660905,0.0160032843856018,-0.010848193736609,0.0051550906489927,-1.3877787807814457e-17,0.063450787324497,0.12275000000000011,0.0797875000000001,0.0797875000000001,0.0,0.0005081147674156905,7.621721511229945e-05,7.621721511229945e-05,0.0,-0.01799338228385905,-0.001799338228385898,0.0,0.001799338228385898,-0.1461359166222952,-0.0146135916622296,0.0,0.0146135916622296,0.0634507873244969,9.71445146547012e-17,0.0962766471057279,1.408082959603037,0.0798637172151124,0.016412929890615498,0.6590465001841764,0.03282585978123091,0.34095349981582357,1.2574706061873537,0.8287316020922503,0.0012012020390308633,0.0007916479998373871,-0.028358012630856858,0.018689248976544882,-0.23031379559552925,0.15178750093136734,demand,capital_markets,positive
alameda_county_ca__county,2020-06-30,0.5182263938593052,0.3064470114715624,0.0480833333333333,-0.3450031993323132,ma12_price_family_challenger,incumbent_dimension_history,incumbent_dimension_history,ma12_price_family_challenger,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,0.65,0.0312541666666666,0.15,-0.0517504798998469,0.1,0.0518226393859305,0.1,0.0306447011471562,4,True,0.0619710272999064,price_family_ma12_structural_linked,MA12_PRICE_AFFORDABILITY,incumbent_demand_capital_markets__ma12_price_affordability,0.0906793978604779,-0.0287083705605715,0.0287083705605715,0.1790788395851686,0.0724843072542548,-0.4174875065865681,0.3391475542741365,-0.0626231259879852,0.0339147554274136,-0.0287083705605715,0.0,0.14860266715753562,0.23269444444444437,0.15125138888888878,0.15125138888888878,0.0,0.025767799783513512,0.0038651699675271017,0.0038651699675271017,0.0,-0.024199188221449397,-0.002419918822144901,0.0,0.002419918822144901,-0.04093972876735341,-0.004093972876735297,0.0,0.004093972876735297,0.1486026671575357,-8.326672684688674e-17,0.1616304505552961,1.1400797883783123,0.1551165588564159,0.006513891698880198,0.9193977165008057,0.013027783397760478,0.08060228349919428,1.017824187021793,0.9357852333471255,0.026010098213308547,0.023913624903277565,-0.016284491176591826,0.014971924002136044,-0.02754979405850921,0.025329217747460834,demand,demand,positive
alameda_county_ca__county,2020-07-31,0.5234581094284319,0.567998939864643,-0.0275,-0.3486629213483146,ma12_price_family_challenger,incumbent_dimension_history,incumbent_dimension_history,ma12_price_family_challenger,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,0.65,-0.017875,0.15,-0.0522994382022471,0.1,0.0523458109428431,0.1,0.0567998939864643,4,True,0.0389712667270602,price_family_ma12_structural_linked,MA12_PRICE_AFFORDABILITY,incumbent_demand_capital_markets__ma12_price_affordability,0.0443887299202273,-0.005417463193167,0.005417463193167,0.4022557333970377,-0.2317449160396047,-0.1169180053087098,0.1212023760313941,-0.0175377007963064,0.0121202376031394,-0.005417463193167,3.469446951953614e-18,-0.022999760572846202,-0.0755833333333333,-0.0491291666666666,0.0491291666666666,0.0,-0.003659722016001399,-0.0005489583024001973,0.0005489583024001973,0.0,0.005231715569126605,0.0005231715569126022,0.0,0.0005231715569126022,0.2615519283930806,0.026155192839308103,0.0,0.026155192839308103,-0.02299976057284609,-1.1102230246251565e-16,0.0763564893652875,1.8817513820408762,0.049678124969066796,0.026678364396220705,0.30121553209205226,0.05335672879244129,0.6987844679079478,2.1360729608928666,0.6434183535027903,0.02386800074120355,0.0071894125432351245,-0.02274682622262881,0.006851697364054584,-1.137194135411446,0.34254053658992006,demand,capital_markets,negative
alameda_county_ca__county,2020-08-31,0.4650418160095579,0.3316275828644693,-0.0328333333333333,-0.2785679012345678,ma12_price_family_challenger,incumbent_dimension_history,incumbent_dimension_history,ma12_price_family_challenger,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,0.65,-0.0213416666666666,0.15,-0.0417851851851851,0.1,0.0465041816009557,0.1,0.0331627582864469,4,True,0.0165400880355508,price_family_ma12_structural_linked,MA12_PRICE_AFFORDABILITY,incumbent_demand_capital_markets__ma12_price_affordability,0.0488863751376359,-0.0323462871020851,0.0323462871020851,0.0785076099942859,0.1947634834561808,-0.4733313846907486,0.3865342060152719,-0.0709997077036122,0.0386534206015272,-0.032346287102085,-6.938893903907228e-18,-0.0224311786915094,-0.005333333333333298,-0.0034666666666666006,0.0034666666666666006,0.0,0.0700950201137468,0.010514253017061999,0.0,0.010514253017061999,-0.058416293418873944,-0.005841629341887401,0.005841629341887401,0.0,-0.2363713570001737,-0.023637135700017402,0.023637135700017402,0.0,-0.022431178691509405,3.469446951953614e-18,0.0434596847256334,2.6401007279931417,0.03294543170857141,0.010514253017061999,0.5161376303836608,0.021028506034123998,0.48386236961633916,0.15454679017731668,0.07976741406552107,-0.46873386199013384,0.24193118480816958,0.26042453774836904,0.13441490380720342,1.0537625340644483,0.543886497319106,capital_markets,capital_markets,negative
alameda_county_ca__county,2020-09-30,0.3661667341480523,0.3675571574144387,-0.0901388888888889,-0.1934398284642187,ma12_price_family_challenger,incumbent_dimension_history,incumbent_dimension_history,ma12_price_family_challenger,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,0.65,-0.0585902777777778,0.15,-0.0290159742696328,0.1,0.0366166734148052,0.1,0.0367557157414438,4,True,-0.0142338628911614,price_family_ma12_structural_linked,MA12_PRICE_AFFORDABILITY,incumbent_demand_capital_markets__ma12_price_affordability,0.0208824186349246,-0.0351162815260861,0.0351162815260861,0.0208248935612211,0.2708966087675765,-0.4643364372317952,0.3453418405868311,-0.0696504655847692,0.0345341840586831,-0.0351162815260861,-6.938893903907228e-18,-0.0307739509267122,-0.057305555555555596,-0.0372486111111112,0.0372486111111112,0.0,0.08512807277034912,0.0127692109155523,0.0,0.0127692109155523,-0.09887508186150562,-0.009887508186150501,0.009887508186150501,0.0,0.03592957454996937,0.003592957454996895,0.0,0.003592957454996895,-0.030773950926712507,3.0531133177191805e-16,0.06349828766781089,2.427204142331739,0.0471361192972617,0.016362168370549195,0.4846422172469448,0.03272433674109869,0.5153577827530552,1.2103941804488583,0.5866081193555333,-0.4149357014951387,0.20109535838752043,0.32129472779421414,0.15571298926794153,-0.11675320674792394,0.056583532989004814,demand,affordability,negative
alameda_county_ca__county,2020-10-31,0.3213048992307905,0.3193984802121583,-0.0102777777777777,-0.1092383446830801,ma12_price_family_challenger,incumbent_dimension_history,incumbent_dimension_history,ma12_price_family_challenger,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,0.65,-0.0066805555555555,0.15,-0.016385751702462,0.1,0.032130489923079,0.1,0.0319398480212158,4,True,0.0410040306862773,price_family_ma12_structural_linked,MA12_PRICE_AFFORDABILITY,incumbent_demand_capital_markets__ma12_price_affordability,0.0539919087701249,-0.0129878780838476,0.0129878780838476,0.2999109540063951,-0.0083898606411653,-0.1008484840419147,0.0213939452243953,-0.0151272726062872,0.0021393945224395,-0.0129878780838476,-3.469446951953614e-18,0.055237893577438704,0.07986111111111119,0.051909722222222295,0.051909722222222295,0.0,0.0842014837811386,0.0126302225671708,0.0126302225671708,0.0,-0.04486183491726181,-0.004486183491726199,0.0,0.004486183491726199,-0.0481586772022804,-0.004815867720227997,0.0,0.004815867720227997,0.0552378935774389,-1.942890293094024e-16,0.07384199600134728,1.8818689414060243,0.0645399447893931,0.009302051211954196,0.7480552608089152,0.018604102423908572,0.2519447391910849,0.9397484020539161,0.7029837359932034,0.22865141570730482,0.1710438944112556,-0.08121568729692709,0.06075382214267809,-0.08718413046429026,0.06521854745286312,demand,price,positive
alameda_county_ca__county,2020-11-30,0.2377880184331797,0.2987124973386023,-0.1383888888888888,-0.0187465437788018,ma12_price_family_challenger,incumbent_dimension_history,incumbent_dimension_history,ma12_price_family_challenger,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,0.65,-0.0899527777777777,0.15,-0.0028119815668202,0.1,0.0237788018433179,0.1,0.0298712497338602,4,True,-0.0391147077674198,price_family_ma12_structural_linked,MA12_PRICE_AFFORDABILITY,incumbent_demand_capital_markets__ma12_price_affordability,-0.0221125673166276,-0.0170021404507922,0.0170021404507922,0.0331970551378446,0.230995034756703,-0.2497415785355048,0.2045909632953351,-0.0374612367803257,0.0204590963295335,-0.0170021404507922,-3.469446951953614e-18,-0.0801187384536971,-0.12811111111111112,-0.0832722222222222,0.0832722222222222,0.0,0.0904918009042783,0.013573770135641799,0.0,0.013573770135641799,-0.08351688079761077,-0.0083516880797611,0.0083516880797611,0.0,-0.020685982873555997,-0.002068598287355599,0.002068598287355599,0.0,-0.0801187384536971,0.0,0.10726627872498071,1.5997206155302421,0.0936925085893389,0.013573770135641799,0.7469144954595935,0.027147540271283604,0.2530855045404064,1.03936012759796,0.7763131453056491,-0.16942066734471195,0.12654275227020317,0.10424138273954199,0.0778593997949154,0.025819157007210002,0.01928470262923229,demand,demand,negative
alameda_county_ca__county,2020-12-31,-0.2239779105324955,0.3283131766807668,-0.3771074329866899,-0.0153141426783479,ma12_price_family_challenger,incumbent_dimension_history,incumbent_dimension_history,ma12_price_family_challenger,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,0.65,-0.2451198314413484,0.15,-0.0022971214017521,0.1,-0.0223977910532495,0.1,0.0328313176680766,4,True,-0.2369834262282735,price_family_ma12_structural_linked,MA12_PRICE_AFFORDABILITY,incumbent_demand_capital_markets__ma12_price_affordability,-0.2141541663888158,-0.0228292598394576,0.0228292598394576,-0.2007486860723671,0.1213947732779508,-0.1367089159562987,-0.0232292244601284,-0.0205063373934448,-0.0023229224460128,-0.0228292598394576,1.3877787807814457e-17,-0.19786871846085372,-0.2387185440978011,-0.1551670536635707,0.1551670536635707,0.0,0.0034324011004538985,0.0005148601650681,0.0,0.0005148601650681,-0.4617659289656752,-0.0461765928965674,0.0461765928965674,0.0,0.029600679342164538,0.002960067934216399,0.0,0.002960067934216399,-0.19786871846085358,-1.3877787807814457e-16,0.2048185746594226,1.6000632216888357,0.2013436465601381,0.003474928099284499,0.9660682327756392,0.006949856198568888,0.03393176722436078,0.7841919373135724,0.7575829190374277,-0.002602029108355295,0.002513737662339572,0.2333698487348467,0.2254511973503916,-0.014959756940064368,0.014452145949841089,demand,affordability,negative
alameda_county_ca__county,2021-01-31,-0.3232955311867708,0.15257421499592,-0.4441907663200233,0.1254002447980416,ma12_price_family_challenger,incumbent_dimension_history,incumbent_dimension_history,ma12_price_family_challenger,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,0.65,-0.2887239981080151,0.15,0.0188100367197062,0.1,-0.032329553118677,0.1,0.015257421499592,4,True,-0.2869860930073939,price_family_ma12_structural_linked,MA12_PRICE_AFFORDABILITY,incumbent_demand_capital_markets__ma12_price_affordability,-0.2248875192721644,-0.0620985737352295,0.0620985737352295,-0.0589505281853811,0.3631607343653121,-0.2377604895672705,-0.2643450030013896,-0.0356640734350905,-0.0264345003001389,-0.0620985737352295,-2.7755575615628914e-17,-0.05000266677912041,-0.06708333333333338,-0.043604166666666666,0.043604166666666666,0.0,0.1407143874763895,0.0211071581214583,0.0,0.0211071581214583,-0.0993176206542753,-0.009931762065427504,0.009931762065427504,0.0,-0.17573896168484682,-0.0175738961684846,0.0175738961684846,0.0,-0.05000266677912047,6.245004513516506e-17,0.09221698302203707,3.087506392150466,0.07110982490057877,0.0211071581214583,0.5422283959037272,0.04221431624291666,0.45777160409627277,0.8720368227415111,0.47284312756411245,-0.4221206483785382,0.22888580204813605,0.19862464754729253,0.10769992402651161,0.35145917808973587,0.1905711463612399,demand,capital_markets,negative
alameda_county_ca__county,2021-02-28,-0.4496190351793799,0.1853451061133988,-0.2364129885422455,0.2301954022988505,ma12_price_family_challenger,incumbent_dimension_history,incumbent_dimension_history,ma12_price_family_challenger,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,0.65,-0.1536684425524596,0.15,0.0345293103448275,0.1,-0.0449619035179379,0.1,0.0185345106113398,4,True,-0.1455665251142301,price_family_ma12_structural_linked,MA12_PRICE_AFFORDABILITY,incumbent_demand_capital_markets__ma12_price_affordability,-0.0882410959179814,-0.0573254291962487,0.0573254291962487,-0.4724223231612394,0.6275671222617487,-0.3973717199628982,0.0228032879818595,-0.0596057579944347,0.0022803287981859,-0.0573254291962487,0.0,0.14141956789316382,0.2077777777777778,0.13505555555555548,0.13505555555555548,0.0,0.1047951575008089,0.0157192736251213,0.0157192736251213,0.0,-0.1263235039926091,-0.012632350399260896,0.0,0.012632350399260896,0.0327708911174788,0.003277089111747799,0.003277089111747799,0.0,0.14141956789316368,1.3877787807814457e-16,0.16668426869168546,1.4891476960748138,0.15405191829242457,0.012632350399260896,0.8484278030744847,0.02526470079852164,0.1515721969255152,0.9549990681458166,0.8102477613251353,0.11115345534782366,0.09430568192489187,-0.08932533586019775,0.07578609846275806,0.023172812366556612,0.01966045828721488,demand,demand,positive
alameda_county_ca__county,2021-03-31,-0.5654826616682287,-0.0082065742167437,-0.2269129885422455,0.367415182755389,ma12_price_family_challenger,incumbent_dimension_history,incumbent_dimension_history,ma12_price_family_challenger,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv,0.65,-0.1474934425524596,0.15,0.0551122774133083,0.1,-0.0565482661668228,0.1,-0.0008206574216743,4,True,-0.1497500887276485,price_family_ma12_structural_linked,MA12_PRICE_AFFORDABILITY,incumbent_demand_capital_markets__ma12_price_affordability,-0.1134317767418107,-0.0363183119858377,0.0363183119858377,-0.7712373737373737,0.7467070707070707,-0.3792918879516816,0.2057547120691449,-0.0568937831927522,0.0205754712069144,-0.0363183119858377,0.0,-0.004183563613418401,0.00949999999999998,0.006174999999999986,0.0,0.006174999999999986,0.1372197804565385,0.020582967068480798,0.0,0.020582967068480798,-0.11586362648884879,-0.0115863626488849,0.0115863626488849,0.0,-0.1935516803301425,-0.019355168033014097,0.019355168033014097,0.0,-0.004183563613418213,-1.8735013540549517e-16,0.05769949775037978,3.429880203635872,0.030941530681898997,0.026757967068480784,0.07250606637023742,0.05351593413696138,0.9274939336297626,-1.4760143673193433,0.10701999568028028,-4.919960342532572,0.3567269711346026,2.769495989429369,0.20080526002167215,4.626478720422501,0.33544777316344493,price,capital_markets,negative
