geo_id,date,axis,dimension,dimension_score,dimension_score_change,configured_weight,weighted_contribution,weighted_contribution_change,share_of_axis_change,share_of_absolute_change,aligned_contribution_activity,opposing_contribution_activity,integrated_demand_axis,axis_change,gross_component_activity,effective_component_count,component_cancellation,component_cancellation_rate,net_to_gross_ratio,axis_direction,dominant_dimension_by_absolute_change,source_role
alameda_county_ca__county,2016-04-30,demand,demand,0.6429887436456064,-0.08686889216968907,0.65,0.4179426833696442,-0.05646477991029791,0.7569238298242711,0.5125387595434141,0.05646477991029791,0.0,0.3720848279950845,-0.0745977041354437,0.11016684857277631,2.6154029215703227,0.03556914443733261,0.3228661334887474,0.6771338665112526,negative,demand,incumbent_dimension_history
alameda_county_ca__county,2016-04-30,demand,price,-0.1470175438596491,-0.2394499762920815,0.15,-0.0220526315789473,-0.0359174964438121,0.48148259869497206,0.32602817371221227,0.0359174964438121,0.0,0.3720848279950845,-0.0745977041354437,0.11016684857277631,2.6154029215703227,0.03556914443733261,0.3228661334887474,0.6771338665112526,negative,demand,ma12_price_family_challenger
alameda_county_ca__county,2016-04-30,demand,affordability,-0.3200073354117,0.07478030937594476,0.1,-0.03200073354117,0.0074780309375944015,-0.10024478667623439,0.06787913999967429,0.0,0.0074780309375944015,0.3720848279950845,-0.0745977041354437,0.11016684857277631,2.6154029215703227,0.03556914443733261,0.3228661334887474,0.6771338665112526,negative,demand,ma12_price_family_challenger
alameda_county_ca__county,2016-04-30,demand,capital_markets,0.0819550974555771,0.10306541281071999,0.1,0.0081955097455577,0.0103065412810719,-0.1381616418430087,0.09355392674469935,0.0,0.0103065412810719,0.3720848279950845,-0.0745977041354437,0.11016684857277631,2.6154029215703227,0.03556914443733261,0.3228661334887474,0.6771338665112526,negative,demand,incumbent_dimension_history
alameda_county_ca__county,2016-05-31,demand,demand,0.8350053516819571,0.19201660803635068,0.65,0.5427534785932722,0.12481079522362798,1.1124482902600277,0.8415128283857294,0.12481079522362798,0.0,0.4842795217317743,0.11219469373668978,0.1483171628685115,1.3860312326433726,0.03612246913182171,0.24354881413046972,0.7564511858695303,positive,demand,incumbent_dimension_history
alameda_county_ca__county,2016-05-31,demand,price,-0.2545299145299144,-0.10751237067026531,0.15,-0.0381794871794871,-0.016126855600539797,-0.1437399137466161,0.10873222821041174,0.0,0.016126855600539797,0.4842795217317743,0.11219469373668978,0.1483171628685115,1.3860312326433726,0.03612246913182171,0.24354881413046972,0.7564511858695303,positive,demand,ma12_price_family_challenger
alameda_county_ca__county,2016-05-31,demand,affordability,-0.3393511250654107,-0.019343789653710697,0.1,-0.033935112506541,-0.001934378965370999,-0.017241269626447765,0.013042178854822726,0.0,0.001934378965370999,0.4842795217317743,0.11219469373668978,0.1483171628685115,1.3860312326433726,0.03612246913182171,0.24354881413046972,0.7564511858695303,positive,demand,ma12_price_family_challenger
alameda_county_ca__county,2016-05-31,demand,capital_markets,0.1364064282453041,0.05445133078972701,0.1,0.0136406428245304,0.0054451330789726995,0.048532893113037115,0.03671276454903608,0.0054451330789726995,0.0,0.4842795217317743,0.11219469373668978,0.1483171628685115,1.3860312326433726,0.03612246913182171,0.24354881413046972,0.7564511858695303,positive,demand,incumbent_dimension_history
alameda_county_ca__county,2016-06-30,demand,demand,0.6128686868686869,-0.2221366648132702,0.65,0.3983646464646465,-0.1443888321286257,1.0814238762484647,0.8747778727305767,0.1443888321286257,0.0,0.3507621884271679,-0.1335173333046064,0.16505770965367808,1.290629987241186,0.03154037634907167,0.1910869623433481,0.8089130376566519,negative,demand,incumbent_dimension_history
alameda_county_ca__county,2016-06-30,demand,price,-0.2733333333333333,-0.018803418803418903,0.15,-0.0409999999999999,-0.0028205128205128008,0.02112469408056618,0.017088040458278282,0.0028205128205128008,0.0,0.3507621884271679,-0.1335173333046064,0.16505770965367808,1.290629987241186,0.03154037634907167,0.1910869623433481,0.8089130376566519,negative,demand,ma12_price_family_challenger
alameda_county_ca__county,2016-06-30,demand,affordability,-0.3601328903654485,-0.02078176530003778,0.1,-0.0360132890365448,-0.002078176530003799,0.015564844492981652,0.012590605639471198,0.002078176530003799,0.0,0.3507621884271679,-0.1335173333046064,0.16505770965367808,1.290629987241186,0.03154037634907167,0.1910869623433481,0.8089130376566519,negative,demand,ma12_price_family_challenger
alameda_county_ca__county,2016-06-30,demand,capital_markets,0.2941083099906629,0.1577018817453588,0.1,0.0294108309990662,0.0157701881745358,-0.11811341482201189,0.09554348117167384,0.0,0.0157701881745358,0.3507621884271679,-0.1335173333046064,0.16505770965367808,1.290629987241186,0.03154037634907167,0.1910869623433481,0.8089130376566519,negative,demand,incumbent_dimension_history
alameda_county_ca__county,2016-07-31,demand,demand,0.7680315315315314,0.15516284466284447,0.65,0.4992204954954954,0.10085584903084893,0.8268761003359892,0.7628109700837608,0.10085584903084893,0.0,0.4727343303113844,0.12197214188421651,0.13221604432324094,1.6577393108184264,0.010243902439024427,0.07747851247145317,0.9225214875285468,positive,demand,incumbent_dimension_history
alameda_county_ca__county,2016-07-31,demand,price,-0.3074796747967479,-0.03414634146341461,0.15,-0.0461219512195121,-0.0051219512195122,-0.041992795571092555,0.03873925623572647,0.0,0.0051219512195122,0.4727343303113844,0.12197214188421651,0.13221604432324094,1.6577393108184264,0.010243902439024427,0.07747851247145317,0.9225214875285468,positive,demand,ma12_price_family_challenger
alameda_county_ca__county,2016-07-31,demand,affordability,-0.2407190370605005,0.119413853304948,0.1,-0.02407190370605,0.0119413853304948,0.09790256320849314,0.09031721824395667,0.0119413853304948,0.0,0.4727343303113844,0.12197214188421651,0.13221604432324094,1.6577393108184264,0.010243902439024427,0.07747851247145317,0.9225214875285468,positive,demand,ma12_price_family_challenger
alameda_county_ca__county,2016-07-31,demand,capital_markets,0.437076897414512,0.1429685874238491,0.1,0.0437076897414512,0.014296858742385,0.11721413202661031,0.10813255543655603,0.014296858742385,0.0,0.4727343303113844,0.12197214188421651,0.13221604432324094,1.6577393108184264,0.010243902439024427,0.07747851247145317,0.9225214875285468,positive,demand,incumbent_dimension_history
alameda_county_ca__county,2016-08-31,demand,demand,0.629734126984127,-0.13829740454740436,0.65,0.4093271825396826,-0.08989331295581282,0.7321279025038159,0.732127902503815,0.08989331295581282,0.0,0.3499507119731333,-0.12278361833825108,0.12278361833825122,1.6995208996246476,1.3877787807814457e-16,1.130263792160217e-15,0.9999999999999989,negative,demand,incumbent_dimension_history
alameda_county_ca__county,2016-08-31,demand,price,-0.3082539682539681,-0.0007742934572201876,0.15,-0.0462380952380952,-0.00011614401858310586,0.0009459243843355871,0.000945924384335586,0.00011614401858310586,0.0,0.3499507119731333,-0.12278361833825108,0.12278361833825122,1.6995208996246476,1.3877787807814457e-16,1.130263792160217e-15,0.9999999999999989,negative,demand,ma12_price_family_challenger
alameda_county_ca__county,2016-08-31,demand,affordability,-0.2921768707482993,-0.0514578336877988,0.1,-0.0292176870748299,-0.0051457833687799,0.041909364118949584,0.041909364118949535,0.0051457833687799,0.0,0.3499507119731333,-0.12278361833825108,0.12278361833825122,1.6995208996246476,1.3877787807814457e-16,1.130263792160217e-15,0.9999999999999989,negative,demand,ma12_price_family_challenger
alameda_county_ca__county,2016-08-31,demand,capital_markets,0.1607931174637582,-0.2762837799507538,0.1,0.0160793117463758,-0.0276283779950754,0.2250168089929002,0.22501680899289994,0.0276283779950754,0.0,0.3499507119731333,-0.12278361833825108,0.12278361833825122,1.6995208996246476,1.3877787807814457e-16,1.130263792160217e-15,0.9999999999999989,negative,demand,incumbent_dimension_history
alameda_county_ca__county,2016-09-30,demand,demand,0.8074970501474926,0.17776292316336562,0.65,0.5248730825958702,0.11554590005618759,1.1992948793906424,0.8575029753082816,0.11554590005618759,0.0,0.4462955743099892,0.09634486233685585,0.1347469377755192,1.3402178700784173,0.038402075438663336,0.2849940493834378,0.7150059506165622,positive,demand,incumbent_dimension_history
alameda_county_ca__county,2016-09-30,demand,price,-0.3089922480620155,-0.0007382798080473596,0.15,-0.0463488372093023,-0.00011074197120709839,-0.0011494330732437516,0.0008218514872047651,0.0,0.00011074197120709839,0.4462955743099892,0.09634486233685585,0.1347469377755192,1.3402178700784173,0.038402075438663336,0.2849940493834378,0.7150059506165622,positive,demand,ma12_price_family_challenger
alameda_county_ca__county,2016-09-30,demand,affordability,-0.4145673840820454,-0.12239051333374612,0.1,-0.0414567384082045,-0.0122390513333746,-0.12703377260099796,0.09082990333898475,0.0,0.0122390513333746,0.4462955743099892,0.09634486233685585,0.1347469377755192,1.3402178700784173,0.038402075438663336,0.2849940493834378,0.7150059506165622,positive,demand,ma12_price_family_challenger
alameda_county_ca__county,2016-09-30,demand,capital_markets,0.092280673316259,-0.06851244414749921,0.1,0.0092280673316259,-0.0068512444147499005,-0.07111167371639929,0.050845269865528876,0.0,0.0068512444147499005,0.4462955743099892,0.09634486233685585,0.1347469377755192,1.3402178700784173,0.038402075438663336,0.2849940493834378,0.7150059506165622,positive,demand,incumbent_dimension_history
alameda_county_ca__county,2016-10-31,demand,demand,0.6529400584795322,-0.15455699166796044,0.65,0.4244110380116959,-0.10046204458417429,0.9081211311407315,0.8098433437301626,0.10046204458417429,0.0,0.3356693140687156,-0.11062626024127359,0.12405120738715109,1.496596268976188,0.013424947145877497,0.10822101153743402,0.891778988462566,negative,demand,incumbent_dimension_history
alameda_county_ca__county,2016-10-31,demand,price,-0.2642424242424242,0.04474982381959125,0.15,-0.0396363636363636,0.0067124735729387,-0.06067703597951277,0.054110505768716614,0.0,0.0067124735729387,0.3356693140687156,-0.11062626024127359,0.12405120738715109,1.496596268976188,0.013424947145877497,0.10822101153743402,0.891778988462566,negative,demand,ma12_price_family_challenger
alameda_county_ca__county,2016-10-31,demand,affordability,-0.509850787510362,-0.09528340342831654,0.1,-0.0509850787510361,-0.0095283403428316,0.08613090890038663,0.07680973481454821,0.0095283403428316,0.0,0.3356693140687156,-0.11062626024127359,0.12405120738715109,1.496596268976188,0.013424947145877497,0.10822101153743402,0.891778988462566,negative,demand,ma12_price_family_challenger
alameda_county_ca__county,2016-10-31,demand,capital_markets,0.0187971844441946,-0.0734834888720644,0.1,0.0018797184444194,-0.0073483488872065,0.06642499593839567,0.05923641568657254,0.0073483488872065,0.0,0.3356693140687156,-0.11062626024127359,0.12405120738715109,1.496596268976188,0.013424947145877497,0.10822101153743402,0.891778988462566,negative,demand,incumbent_dimension_history
alameda_county_ca__county,2016-11-30,demand,demand,0.7284685990338163,0.07552854055428415,0.65,0.4735045893719806,0.049093551360284704,28.179362238556223,0.3796755204234546,0.049093551360284704,0.0,0.3374114951352946,0.0017421810665790294,0.1293039680449515,3.540242655892261,0.12756178697837248,0.9865264686542846,0.013473531345715344,positive,demand,incumbent_dimension_history
alameda_county_ca__county,2016-11-30,demand,price,-0.4906666666666667,-0.22642424242424247,0.15,-0.0736,-0.0339636363636364,-19.494894655426293,0.2626650742213047,0.0,0.0339636363636364,0.3374114951352946,0.0017421810665790294,0.1293039680449515,3.540242655892261,0.12756178697837248,0.9865264686542846,0.013473531345715344,positive,demand,ma12_price_family_challenger
alameda_county_ca__county,2016-11-30,demand,affordability,-0.3455555555555555,0.16429523195480644,0.1,-0.0345555555555555,0.0164295231954806,9.430433788229507,0.12706124524940335,0.0164295231954806,0.0,0.3374114951352946,0.0017421810665790294,0.1293039680449515,3.540242655892261,0.12756178697837248,0.9865264686542846,0.013473531345715344,positive,demand,ma12_price_family_challenger
alameda_county_ca__county,2016-11-30,demand,capital_markets,-0.2793753868113046,-0.2981725712554992,0.1,-0.0279375386811304,-0.0298172571255498,-17.114901371359394,0.2305981601058373,0.0,0.0298172571255498,0.3374114951352946,0.0017421810665790294,0.1293039680449515,3.540242655892261,0.12756178697837248,0.9865264686542846,0.013473531345715344,positive,demand,incumbent_dimension_history
alameda_county_ca__county,2016-12-31,demand,demand,0.5204352767283802,-0.20803332230543614,0.65,0.3382829298734471,-0.1352216594985335,1.1515848763332976,0.6691555230145988,0.1352216594985335,0.0,0.2199892692294753,-0.11742222590581933,0.20207807430079808,1.9883598966355613,0.08465584839497875,0.4189264406239664,0.5810735593760337,negative,demand,incumbent_dimension_history
alameda_county_ca__county,2016-12-31,demand,price,-0.5128131609870741,-0.022146494320407384,0.15,-0.0769219741480611,-0.0033219741480610965,0.02829084632346816,0.01643906277093802,0.0033219741480610965,0.0,0.2199892692294753,-0.11742222590581933,0.20207807430079808,1.9883598966355613,0.08465584839497875,0.4189264406239664,0.5810735593760337,negative,demand,ma12_price_family_challenger
alameda_county_ca__county,2016-12-31,demand,affordability,0.0777236864193386,0.4232792419748941,0.1,0.0077723686419338,0.0423279241974893,-0.36047625456733545,0.2094632203119828,0.0,0.0423279241974893,0.2199892692294753,-0.11742222590581933,0.20207807430079808,1.9883598966355613,0.08465584839497875,0.4189264406239664,0.5810735593760337,negative,demand,ma12_price_family_challenger
alameda_county_ca__county,2016-12-31,demand,capital_markets,-0.491440551378446,-0.21206516456714142,0.1,-0.0491440551378446,-0.021206516456714203,0.18060053191057102,0.10494219390248044,0.021206516456714203,0.0,0.2199892692294753,-0.11742222590581933,0.20207807430079808,1.9883598966355613,0.08465584839497875,0.4189264406239664,0.5810735593760337,negative,demand,incumbent_dimension_history
alameda_county_ca__county,2017-01-31,demand,demand,0.3399763662263662,-0.180458910502014,0.65,0.220984638047138,-0.1172982918263091,1.3233974183473896,0.7245275516170433,0.1172982918263091,0.0,0.1313550538380119,-0.08863421539146338,0.1618962475126251,1.762974046433561,0.07326203212116172,0.4525245843974769,0.5474754156025231,negative,demand,incumbent_dimension_history
alameda_county_ca__county,2017-01-31,demand,price,-0.5659260918253081,-0.053112930838233985,0.15,-0.0848889137737962,-0.007966939625735109,0.08988559994070222,0.049210156184218076,0.007966939625735109,0.0,0.1313550538380119,-0.08863421539146338,0.1618962475126251,1.762974046433561,0.07326203212116172,0.4525245843974769,0.5474754156025231,negative,demand,ma12_price_family_challenger
alameda_county_ca__county,2017-01-31,demand,affordability,0.1241545352743561,0.0464308488550175,0.1,0.0124154535274356,0.0046430848855018,-0.05238479141486245,0.028679385451103306,0.0,0.0046430848855018,0.1313550538380119,-0.08863421539146338,0.1618962475126251,1.762974046433561,0.07326203212116172,0.4525245843974769,0.5474754156025231,negative,demand,ma12_price_family_challenger
alameda_county_ca__county,2017-01-31,demand,capital_markets,-0.1715612396276552,0.31987931175079076,0.1,-0.0171561239627655,0.0319879311750791,-0.3608982268732302,0.19758290674763537,0.0,0.0319879311750791,0.1313550538380119,-0.08863421539146338,0.1618962475126251,1.762974046433561,0.07326203212116172,0.4525245843974769,0.5474754156025231,negative,demand,incumbent_dimension_history
alameda_county_ca__county,2017-02-28,demand,demand,0.5446429363166652,0.20466657009029898,0.65,0.3540179086058324,0.13303327055869438,1.128060122159082,0.8562506577999509,0.13303327055869438,0.0,0.249286064734906,0.11793101089689409,0.15536720392193315,1.3494868754089504,0.03743619302503906,0.24095299445466947,0.7590470055453306,positive,demand,incumbent_dimension_history
alameda_county_ca__county,2017-02-28,demand,price,-0.5418205128205128,0.024105579004795263,0.15,-0.0812730769230769,0.003615836850719298,0.030660611006553554,0.023272844972714677,0.003615836850719298,0.0,0.249286064734906,0.11793101089689409,0.15536720392193315,1.3494868754089504,0.03743619302503906,0.24095299445466947,0.7590470055453306,positive,demand,ma12_price_family_challenger
alameda_county_ca__county,2017-02-28,demand,affordability,0.0389517345399698,-0.0852028007343863,0.1,0.0038951734539969,-0.008520280073438701,-0.07224800337621033,0.05483963061934138,0.0,0.008520280073438701,0.249286064734906,0.11793101089689409,0.15536720392193315,1.3494868754089504,0.03743619302503906,0.24095299445466947,0.7590470055453306,positive,demand,ma12_price_family_challenger
alameda_county_ca__county,2017-02-28,demand,capital_markets,-0.2735394040184632,-0.10197816439080801,0.1,-0.0273539404018463,-0.010197816439080798,-0.0864727297894245,0.06563686660799316,0.0,0.010197816439080798,0.249286064734906,0.11793101089689409,0.15536720392193315,1.3494868754089504,0.03743619302503906,0.24095299445466947,0.7590470055453306,positive,demand,incumbent_dimension_history
alameda_county_ca__county,2017-03-31,demand,demand,0.5051169309992839,-0.03952600531738126,0.65,0.3283260051495345,-0.02569190345629785,0.8612671479808256,0.38514484848674857,0.02569190345629785,0.0,0.2194557112649861,-0.029830353469919912,0.06670711956097165,3.107096974837618,0.03687676609105174,0.5528160462294528,0.4471839537705472,negative,demand,incumbent_dimension_history
alameda_county_ca__county,2017-03-31,demand,price,-0.4188979591836735,0.1229225536368393,0.15,-0.062834693877551,0.018438383045525905,-0.6181080979854513,0.2764080231147269,0.0,0.018438383045525905,0.2194557112649861,-0.029830353469919912,0.06670711956097165,3.107096974837618,0.03687676609105174,0.5528160462294528,0.4471839537705472,negative,demand,ma12_price_family_challenger
alameda_county_ca__county,2017-03-31,demand,affordability,-0.1680729984301413,-0.20702473297011112,0.1,-0.0168072998430141,-0.020702473297011,0.6940069723909504,0.3103487818581122,0.020702473297011,0.0,0.2194557112649861,-0.029830353469919912,0.06670711956097165,3.107096974837618,0.03687676609105174,0.5528160462294528,0.4471839537705472,negative,demand,ma12_price_family_challenger
alameda_county_ca__county,2017-03-31,demand,capital_markets,-0.2922830016398329,-0.01874359762136968,0.1,-0.0292283001639832,-0.0018743597621369013,0.06283397761367303,0.028098346540412357,0.0018743597621369013,0.0,0.2194557112649861,-0.029830353469919912,0.06670711956097165,3.107096974837618,0.03687676609105174,0.5528160462294528,0.4471839537705472,negative,demand,incumbent_dimension_history
alameda_county_ca__county,2017-04-30,demand,demand,0.3611871924371924,-0.1439297385620915,0.65,0.2347716750841751,-0.09355433006535943,1.6975386947349536,0.7087615215267277,0.09355433006535943,0.0,0.1643439601423016,-0.05511175112268449,0.13199690900803432,1.8191349317424959,0.07688515788534983,0.582476956946545,0.41752304305345495,negative,demand,incumbent_dimension_history
alameda_county_ca__county,2017-04-30,demand,price,-0.3569756097560975,0.06192234942757602,0.15,-0.0535463414634146,0.009288352414136399,-0.16853669544013508,0.07036795394633855,0.0,0.009288352414136399,0.1643439601423016,-0.05511175112268449,0.13199690900803432,1.8191349317424959,0.07688515788534983,0.582476956946545,0.41752304305345495,negative,demand,ma12_price_family_challenger
alameda_county_ca__county,2017-04-30,demand,affordability,-0.1476134376438103,0.020459560786331016,0.1,-0.014761343764381,0.0020459560786331016,-0.037123771917146865,0.015500030220469552,0.0,0.0020459560786331016,0.1643439601423016,-0.05511175112268449,0.13199690900803432,1.8191349317424959,0.07688515788534983,0.582476956946545,0.41752304305345495,negative,demand,ma12_price_family_challenger
alameda_county_ca__county,2017-04-30,demand,capital_markets,-0.021200297140778,0.2710827044990549,0.1,-0.0021200297140778,0.0271082704499054,-0.49187822737767073,0.2053704943064643,0.0,0.0271082704499054,0.1643439601423016,-0.05511175112268449,0.13199690900803432,1.8191349317424959,0.07688515788534983,0.582476956946545,0.41752304305345495,negative,demand,incumbent_dimension_history
alameda_county_ca__county,2017-05-31,demand,demand,0.4897983035483035,0.12861111111111112,0.65,0.3183688973063973,0.08359722222222218,1.2920030015511053,0.7607506388723074,0.08359722222222218,0.0,0.2290475421942474,0.06470358205194579,0.10988781073669797,1.6619311903362939,0.04518422868475218,0.4111850839673023,0.5888149160326976,positive,demand,incumbent_dimension_history
alameda_county_ca__county,2017-05-31,demand,price,-0.4185658263305322,-0.0615902165744347,0.15,-0.0627848739495798,-0.009238532486165192,-0.1427823961700953,0.08407240461184204,0.0,0.009238532486165192,0.2290475421942474,0.06470358205194579,0.10988781073669797,1.6619311903362939,0.04518422868475218,0.4111850839673023,0.5888149160326976,positive,demand,ma12_price_family_challenger
alameda_county_ca__county,2017-05-31,demand,affordability,-0.1106286959228136,0.036984741720996694,0.1,-0.0110628695922813,0.0036984741720996993,0.05716026925882502,0.03365681914404144,0.0036984741720996993,0.0,0.2290475421942474,0.06470358205194579,0.10988781073669797,1.6619311903362939,0.04518422868475218,0.4111850839673023,0.5888149160326976,positive,demand,ma12_price_family_challenger
alameda_county_ca__county,2017-05-31,demand,capital_markets,-0.1547361157028871,-0.13353581856210908,0.1,-0.0154736115702887,-0.0133535818562109,-0.20638087463983498,0.12152013737180914,0.0,0.0133535818562109,0.2290475421942474,0.06470358205194579,0.10988781073669797,1.6619311903362939,0.04518422868475218,0.4111850839673023,0.5888149160326976,positive,demand,incumbent_dimension_history
alameda_county_ca__county,2017-06-30,demand,demand,0.3365205257705257,-0.1532777777777778,0.65,0.2187383417508417,-0.09963055555555558,1.375259752586705,0.7856294937144782,0.09963055555555558,0.0,0.1566026419721897,-0.07244490022205768,0.12681621088905348,1.565826660352602,0.0543713106669958,0.42874101257104363,0.5712589874289564,negative,demand,incumbent_dimension_history
alameda_county_ca__county,2017-06-30,demand,price,-0.3372737030411449,0.08129212328938729,0.15,-0.0505910554561717,0.012193818493408094,-0.1683185214698574,0.0961534681404098,0.0,0.012193818493408094,0.1566026419721897,-0.07244490022205768,0.12681621088905348,1.565826660352602,0.0543713106669958,0.42874101257104363,0.5712589874289564,negative,demand,ma12_price_family_challenger
