geo_id,date,dimension,dimension_score,source_role,source_candidate_id,source_path
alameda_county_ca__county,2016-02-29,demand,0.84881189747963,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2016-02-29,price,0.3822222222222222,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2016-03-31,affordability,-0.3947876447876448,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2016-03-31,capital_markets,-0.021110315355142944,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2016-03-31,demand,0.7298576358152955,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2016-03-31,price,0.0924324324324324,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2016-04-30,affordability,-0.3200073354117,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2016-04-30,capital_markets,0.08195509745557719,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2016-04-30,demand,0.6429887436456064,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2016-04-30,price,-0.1470175438596491,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2016-05-31,affordability,-0.3393511250654107,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2016-05-31,capital_markets,0.13640642824530413,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2016-05-31,demand,0.8350053516819571,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2016-05-31,price,-0.2545299145299144,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2016-06-30,affordability,-0.3601328903654485,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2016-06-30,capital_markets,0.2941083099906629,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2016-06-30,demand,0.6128686868686869,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2016-06-30,price,-0.2733333333333333,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2016-07-31,affordability,-0.2407190370605005,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2016-07-31,capital_markets,0.43707689741451206,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2016-07-31,demand,0.7680315315315314,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2016-07-31,price,-0.3074796747967479,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2016-08-31,affordability,-0.2921768707482993,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2016-08-31,capital_markets,0.16079311746375827,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2016-08-31,demand,0.629734126984127,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2016-08-31,price,-0.3082539682539681,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2016-09-30,affordability,-0.4145673840820454,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2016-09-30,capital_markets,0.09228067331625907,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2016-09-30,demand,0.8074970501474926,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2016-09-30,price,-0.3089922480620155,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2016-10-31,affordability,-0.509850787510362,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2016-10-31,capital_markets,0.01879718444419463,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2016-10-31,demand,0.6529400584795322,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2016-10-31,price,-0.2642424242424242,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2016-11-30,affordability,-0.3455555555555555,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2016-11-30,capital_markets,-0.2793753868113046,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2016-11-30,demand,0.7284685990338163,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2016-11-30,price,-0.4906666666666667,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2016-12-31,affordability,0.0777236864193386,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2016-12-31,capital_markets,-0.491440551378446,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2016-12-31,demand,0.5204352767283802,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2016-12-31,price,-0.5128131609870741,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-01-31,affordability,0.1241545352743561,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-01-31,capital_markets,-0.1715612396276552,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-01-31,demand,0.3399763662263662,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-01-31,price,-0.5659260918253081,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-02-28,affordability,0.0389517345399698,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-02-28,capital_markets,-0.2735394040184632,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-02-28,demand,0.5446429363166652,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-02-28,price,-0.5418205128205128,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-03-31,affordability,-0.1680729984301413,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-03-31,capital_markets,-0.29228300163983295,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-03-31,demand,0.5051169309992839,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-03-31,price,-0.4188979591836735,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-04-30,affordability,-0.1476134376438103,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-04-30,capital_markets,-0.021200297140778014,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-04-30,demand,0.36118719243719244,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-04-30,price,-0.3569756097560975,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-05-31,affordability,-0.1106286959228136,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-05-31,capital_markets,-0.15473611570288712,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-05-31,demand,0.48979830354830356,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-05-31,price,-0.4185658263305322,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-06-30,affordability,-0.1002927305252886,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-06-30,capital_markets,-0.015153712699514252,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-06-30,demand,0.33652052577052577,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-06-30,price,-0.3372737030411449,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-07-31,affordability,-0.3126255819652045,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-07-31,capital_markets,-0.38979059218293666,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-07-31,demand,0.4822983035483035,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-07-31,price,-0.2866758147512864,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-08-31,affordability,-0.3331384015594542,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-08-31,capital_markets,-0.04532703179529442,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-08-31,demand,0.2600760813260813,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-08-31,price,-0.201037037037037,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-09-30,affordability,-0.32537413111626,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-09-30,capital_markets,-0.027679825803233152,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-09-30,demand,0.5803538591038592,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-09-30,price,-0.188505928853755,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-10-31,affordability,-0.4285637009942816,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-10-31,capital_markets,-0.2951270293063462,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-10-31,demand,0.3871594146594146,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-10-31,price,-0.1337872340425532,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-11-30,affordability,-0.3599122807017543,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-11-30,capital_markets,-0.07473811936453416,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-11-30,demand,0.41715941465941464,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-11-30,price,-0.041719298245614,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-12-31,affordability,0.1784601008294782,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2017-12-31,capital_markets,-0.004415000528932574,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-12-31,demand,0.42156944444444444,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2017-12-31,price,0.1361829697396199,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2018-01-31,affordability,-0.0269360306178239,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2018-01-31,capital_markets,-0.21506266948098487,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2018-01-31,demand,0.21490277777777778,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2018-01-31,price,0.1789152542372881,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2018-02-28,affordability,-0.258015873015873,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2018-02-28,capital_markets,-0.42158242869989726,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2018-02-28,demand,0.5362916666666665,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2018-02-28,price,0.1952156862745098,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2018-03-31,affordability,-0.4869431746532156,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2018-03-31,capital_markets,-0.22608408143069197,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2018-03-31,demand,0.4674027777777778,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2018-03-31,price,0.0577906683480453,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2018-04-30,affordability,-0.5314904724003934,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2018-04-30,capital_markets,-0.2069071021875936,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2018-04-30,demand,0.34087499999999993,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2018-04-30,price,0.1120073037127206,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2018-05-31,affordability,-0.640021645021645,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2018-05-31,capital_markets,-0.3679524496576427,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2018-05-31,demand,0.534486111111111,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2018-05-31,price,0.3071111111111111,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2018-06-30,affordability,-0.6720064450474899,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2018-06-30,capital_markets,-0.181509324009324,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2018-06-30,demand,0.2959305555555555,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2018-06-30,price,0.4114545454545454,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2018-07-31,affordability,-0.6257789269553975,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2018-07-31,capital_markets,-0.136425427793622,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2018-07-31,demand,0.46948611111111105,incumbent_dimension_history,macro_regime_v1_bps120_sources,artifacts/regime/runs/macro_regime_v1_bps120_sources/dimension_scores.parquet
alameda_county_ca__county,2018-07-31,price,0.4119340659340659,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
alameda_county_ca__county,2018-08-31,affordability,-0.6089792663476874,ma12_price_family_challenger,price_family_ma12_structural_linked,artifacts/regime/comparisons/price_family_structural_windows/price_family_ma12_structural_linked/phase2_chronology/chronology_monthly.csv
