geo_id,date,reported_axis_score,affordability,price,capital_markets,demand,affordability_configured_weight,affordability_level_contribution,capital_markets_configured_weight,capital_markets_level_contribution,demand_configured_weight,demand_level_contribution,price_configured_weight,price_level_contribution,available_dimension_count,complete_dimension_coverage,reconstructed_axis_score,axis_reconstruction_residual,absolute_reconstruction_residual,axis_change,reconstructed_axis_change,axis_change_reconstruction_residual,absolute_axis_change,affordability_score_change,affordability_change_contribution,affordability_absolute_change_contribution,affordability_aligned_with_axis,affordability_opposes_axis,affordability_directional_contribution,affordability_aligned_magnitude,affordability_opposing_magnitude,capital_markets_score_change,capital_markets_change_contribution,capital_markets_absolute_change_contribution,capital_markets_aligned_with_axis,capital_markets_opposes_axis,capital_markets_directional_contribution,capital_markets_aligned_magnitude,capital_markets_opposing_magnitude,demand_score_change,demand_change_contribution,demand_absolute_change_contribution,demand_aligned_with_axis,demand_opposes_axis,demand_directional_contribution,demand_aligned_magnitude,demand_opposing_magnitude,price_score_change,price_change_contribution,price_absolute_change_contribution,price_aligned_with_axis,price_opposes_axis,price_directional_contribution,price_aligned_magnitude,price_opposing_magnitude,gross_component_activity,aligned_component_activity,opposing_component_activity,cross_dimension_cancellation_amount,cross_dimension_cancellation_rate,axis_change_material,affordability_absolute_activity_share,affordability_aligned_activity_share,affordability_opposing_activity_share,affordability_net_axis_change_ratio,capital_markets_absolute_activity_share,capital_markets_aligned_activity_share,capital_markets_opposing_activity_share,capital_markets_net_axis_change_ratio,demand_absolute_activity_share,demand_aligned_activity_share,demand_opposing_activity_share,demand_net_axis_change_ratio,price_absolute_activity_share,price_aligned_activity_share,price_opposing_activity_share,price_net_axis_change_ratio,dominant_absolute_dimension,dominant_aligned_dimension
alameda_county_ca__county,2015-11-30,0.4442094628197227,-0.98,0.98,,,0.1,-0.098,0.1,,0.65,,0.15,0.147,2,False,,,,-0.11302411844350774,,,0.11302411844350774,,,,False,True,,,,,,,False,True,,,,,,,False,True,,,,,,,False,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,
alameda_county_ca__county,2015-12-31,0.5209946034055527,-0.5405405405405406,0.98,,,0.1,-0.05405405405405406,0.1,,0.65,,0.15,0.147,2,False,,,,0.07678514058583003,,,0.07678514058583003,0.4394594594594594,0.04394594594594595,0.04394594594594595,True,False,0.04394594594594595,0.04394594594594595,0.0,,,,False,True,,,,,,,False,True,,,,0.0,0.0,0.0,False,False,0.0,0.0,-0.0,,,,,,True,,,,0.5723235721216581,,,,,,,,,,,,0.0,affordability,affordability
alameda_county_ca__county,2016-01-31,0.6251313150193646,-0.6578947368421053,0.98,,,0.1,-0.06578947368421054,0.1,,0.65,,0.15,0.147,2,False,,,,0.10413671161381188,,,0.10413671161381188,-0.11735419630156474,-0.011735419630156474,0.011735419630156474,False,True,-0.011735419630156474,0.0,0.011735419630156474,,,,False,True,,,,,,,False,True,,,,0.0,0.0,0.0,False,False,0.0,0.0,-0.0,,,,,,True,,,,-0.11269243524490147,,,,,,,,,,,,0.0,affordability,affordability
alameda_county_ca__county,2016-02-29,0.609036635220354,-0.2332112332112331,0.3822222222222222,,,0.1,-0.02332112332112331,0.1,,0.65,,0.15,0.057333333333333326,2,False,,,,-0.01609467979901058,,,0.01609467979901058,0.4246835036308722,0.04246835036308722,0.04246835036308722,False,True,-0.04246835036308722,0.0,0.04246835036308722,,,,False,True,,,,,,,False,True,,,,-0.5977777777777777,-0.08966666666666666,0.08966666666666666,True,False,0.08966666666666666,0.08966666666666666,0.0,,,,,,True,,,,-2.638657674053134,,,,,,,,,,,,5.5711991655888,price,price
alameda_county_ca__county,2016-03-31,0.4466825321305282,-0.3947876447876448,0.0924324324324324,,,0.1,-0.03947876447876448,0.1,,0.65,,0.15,0.01386486486486486,2,False,,,,-0.16235410308982579,,,0.16235410308982579,-0.16157641157641167,-0.016157641157641168,0.016157641157641168,True,False,0.016157641157641168,0.016157641157641168,0.0,,,,False,True,,,,,,,False,True,,,,-0.28978978978978975,-0.04346846846846846,0.04346846846846846,True,False,0.04346846846846846,0.04346846846846846,0.0,,,,,,True,,,,0.099520990539436,,,,,,,,,,,,0.26773865052501095,price,price
alameda_county_ca__county,2016-04-30,0.3720848279950845,-0.3200073354117,-0.1470175438596491,,,0.1,-0.03200073354117,0.1,,0.65,,0.15,-0.022052631578947365,2,False,,,,-0.0745977041354437,,,0.0745977041354437,0.07478030937594476,0.007478030937594477,0.007478030937594477,False,True,-0.007478030937594477,0.0,0.007478030937594477,,,,False,True,,,,,,,False,True,,,,-0.2394499762920815,-0.03591749644381222,0.03591749644381222,True,False,0.03591749644381222,0.03591749644381222,0.0,,,,,,True,,,,-0.1002447866762354,,,,,,,,,,,,0.4814825986949738,price,price
alameda_county_ca__county,2016-05-31,0.4842795217317743,-0.3393511250654107,-0.2545299145299144,,,0.1,-0.03393511250654107,0.1,,0.65,,0.15,-0.03817948717948716,2,False,,,,0.11219469373668978,,,0.11219469373668978,-0.019343789653710697,-0.0019343789653710698,0.0019343789653710698,False,True,-0.0019343789653710698,0.0,0.0019343789653710698,,,,False,True,,,,,,,False,True,,,,-0.10751237067026531,-0.016126855600539797,0.016126855600539797,False,True,-0.016126855600539797,0.0,0.016126855600539797,,,,,,True,,,,-0.017241269626448397,,,,,,,,,,,,-0.1437399137466161,price,affordability
alameda_county_ca__county,2016-06-30,0.3507621884271679,-0.3601328903654485,-0.2733333333333333,,,0.1,-0.03601328903654485,0.1,,0.65,,0.15,-0.040999999999999995,2,False,,,,-0.1335173333046064,,,0.1335173333046064,-0.02078176530003778,-0.002078176530003778,0.002078176530003778,True,False,0.002078176530003778,0.002078176530003778,0.0,,,,False,True,,,,,,,False,True,,,,-0.018803418803418903,-0.0028205128205128355,0.0028205128205128355,True,False,0.0028205128205128355,0.0028205128205128355,0.0,,,,,,True,,,,0.015564844492981495,,,,,,,,,,,,0.021124694080566442,price,price
alameda_county_ca__county,2016-07-31,0.4727343303113844,-0.2407190370605005,-0.3074796747967479,,,0.1,-0.02407190370605005,0.1,,0.65,,0.15,-0.04612195121951219,2,False,,,,0.12197214188421651,,,0.12197214188421651,0.119413853304948,0.0119413853304948,0.0119413853304948,True,False,0.0119413853304948,0.0119413853304948,0.0,,,,False,True,,,,,,,False,True,,,,-0.03414634146341461,-0.005121951219512191,0.005121951219512191,False,True,-0.005121951219512191,0.0,0.005121951219512191,,,,,,True,,,,0.09790256320849314,,,,,,,,,,,,-0.041992795571092485,affordability,affordability
alameda_county_ca__county,2016-08-31,0.3499507119731332,-0.2921768707482993,-0.3082539682539681,,,0.1,-0.02921768707482993,0.1,,0.65,,0.15,-0.04623809523809522,2,False,,,,-0.12278361833825119,,,0.12278361833825119,-0.0514578336877988,-0.00514578336877988,0.00514578336877988,True,False,0.00514578336877988,0.00514578336877988,0.0,,,,False,True,,,,,,,False,True,,,,-0.0007742934572201876,-0.00011614401858302813,0.00011614401858302813,True,False,0.00011614401858302813,0.00011614401858302813,0.0,,,,,,True,,,,0.04190936411894938,,,,,,,,,,,,0.0009459243843349533,affordability,affordability
alameda_county_ca__county,2016-09-30,0.4462955743099893,-0.4145673840820454,-0.3089922480620155,,,0.1,-0.041456738408204546,0.1,,0.65,,0.15,-0.04634883720930232,2,False,,,,0.09634486233685607,,,0.09634486233685607,-0.12239051333374612,-0.012239051333374613,0.012239051333374613,False,True,-0.012239051333374613,0.0,0.012239051333374613,,,,False,True,,,,,,,False,True,,,,-0.0007382798080473596,-0.00011074197120710393,0.00011074197120710393,False,True,-0.00011074197120710393,0.0,0.00011074197120710393,,,,,,True,,,,-0.12703377260099782,,,,,,,,,,,,-0.0011494330732438065,affordability,affordability
alameda_county_ca__county,2016-10-31,0.3356693140687156,-0.509850787510362,-0.2642424242424242,,,0.1,-0.050985078751036195,0.1,,0.65,,0.15,-0.03963636363636363,2,False,,,,-0.1106262602412737,,,0.1106262602412737,-0.09528340342831654,-0.009528340342831655,0.009528340342831655,True,False,0.009528340342831655,0.009528340342831655,0.0,,,,False,True,,,,,,,False,True,,,,0.04474982381959125,0.006712473572938687,0.006712473572938687,False,True,-0.006712473572938687,0.0,0.006712473572938687,,,,,,True,,,,0.08613090890038705,,,,,,,,,,,,-0.060677035979512586,affordability,affordability
alameda_county_ca__county,2016-11-30,0.3374114951352946,-0.3455555555555555,-0.4906666666666667,,,0.1,-0.034555555555555555,0.1,,0.65,,0.15,-0.0736,2,False,,,,0.0017421810665790294,,,0.0017421810665790294,0.16429523195480644,0.016429523195480644,0.016429523195480644,True,False,0.016429523195480644,0.016429523195480644,0.0,,,,False,True,,,,,,,False,True,,,,-0.22642424242424247,-0.03396363636363637,0.03396363636363637,False,True,-0.03396363636363637,0.0,0.03396363636363637,,,,,,False,,,,,,,,,,,,,,,,,price,affordability
alameda_county_ca__county,2016-12-31,0.2199892692294753,0.0777236864193386,-0.5128131609870741,,,0.1,0.007772368641933861,0.1,,0.65,,0.15,-0.07692197414806111,2,False,,,,-0.11742222590581933,,,0.11742222590581933,0.4232792419748941,0.04232792419748941,0.04232792419748941,False,True,-0.04232792419748941,0.0,0.04232792419748941,,,,False,True,,,,,,,False,True,,,,-0.022146494320407384,-0.0033219741480611073,0.0033219741480611073,True,False,0.0033219741480611073,0.0033219741480611073,0.0,,,,,,True,,,,-0.3604762545673364,,,,,,,,,,,,0.028290846323468254,affordability,price
alameda_county_ca__county,2017-01-31,0.1313550538380119,0.1241545352743561,-0.5659260918253081,,,0.1,0.01241545352743561,0.1,,0.65,,0.15,-0.0848889137737962,2,False,,,,-0.08863421539146338,,,0.08863421539146338,0.0464308488550175,0.00464308488550175,0.00464308488550175,False,True,-0.00464308488550175,0.0,0.00464308488550175,,,,False,True,,,,,,,False,True,,,,-0.053112930838233985,-0.007966939625735097,0.007966939625735097,True,False,0.007966939625735097,0.007966939625735097,0.0,,,,,,True,,,,-0.05238479141486188,,,,,,,,,,,,0.08988559994070208,price,price
alameda_county_ca__county,2017-02-28,0.2492860647349061,0.0389517345399698,-0.5418205128205128,,,0.1,0.0038951734539969802,0.1,,0.65,,0.15,-0.08127307692307692,2,False,,,,0.1179310108968942,,,0.1179310108968942,-0.0852028007343863,-0.00852028007343863,0.00852028007343863,False,True,-0.00852028007343863,0.0,0.00852028007343863,,,,False,True,,,,,,,False,True,,,,0.024105579004795263,0.003615836850719289,0.003615836850719289,True,False,0.003615836850719289,0.003615836850719289,0.0,,,,,,True,,,,-0.07224800337620965,,,,,,,,,,,,0.03066061100655345,affordability,price
alameda_county_ca__county,2017-03-31,0.219455711264986,-0.1680729984301413,-0.4188979591836735,,,0.1,-0.016807299843014132,0.1,,0.65,,0.15,-0.06283469387755103,2,False,,,,-0.029830353469920107,,,0.029830353469920107,-0.20702473297011112,-0.020702473297011113,0.020702473297011113,True,False,0.020702473297011113,0.020702473297011113,0.0,,,,False,True,,,,,,,False,True,,,,0.1229225536368393,0.018438383045525895,0.018438383045525895,False,True,-0.018438383045525895,0.0,0.018438383045525895,,,,,,True,,,,0.6940069723909497,,,,,,,,,,,,-0.618108097985447,affordability,affordability
alameda_county_ca__county,2017-04-30,0.1643439601423016,-0.1476134376438103,-0.3569756097560975,,,0.1,-0.01476134376438103,0.1,,0.65,,0.15,-0.05354634146341462,2,False,,,,-0.055111751122684405,,,0.055111751122684405,0.020459560786331016,0.0020459560786331016,0.0020459560786331016,False,True,-0.0020459560786331016,0.0,0.0020459560786331016,,,,False,True,,,,,,,False,True,,,,0.06192234942757602,0.009288352414136402,0.009288352414136402,False,True,-0.009288352414136402,0.0,0.009288352414136402,,,,,,True,,,,-0.03712377191714692,,,,,,,,,,,,-0.16853669544013541,price,affordability
alameda_county_ca__county,2017-05-31,0.2290475421942474,-0.1106286959228136,-0.4185658263305322,,,0.1,-0.01106286959228136,0.1,,0.65,,0.15,-0.06278487394957982,2,False,,,,0.06470358205194579,,,0.06470358205194579,0.036984741720996694,0.00369847417209967,0.00369847417209967,True,False,0.00369847417209967,0.00369847417209967,0.0,,,,False,True,,,,,,,False,True,,,,-0.0615902165744347,-0.009238532486165204,0.009238532486165204,False,True,-0.009238532486165204,0.0,0.009238532486165204,,,,,,True,,,,0.057160269258824566,,,,,,,,,,,,-0.1427823961700955,price,affordability
alameda_county_ca__county,2017-06-30,0.1566026419721897,-0.1002927305252886,-0.3372737030411449,,,0.1,-0.010029273052528861,0.1,,0.65,,0.15,-0.050591055456171735,2,False,,,,-0.07244490022205768,,,0.07244490022205768,0.010335965397525002,0.0010335965397525002,0.0010335965397525002,False,True,-0.0010335965397525002,0.0,0.0010335965397525002,,,,False,True,,,,,,,False,True,,,,0.08129212328938729,0.012193818493408093,0.012193818493408093,False,True,-0.012193818493408093,0.0,0.012193818493408093,,,,,,True,,,,-0.014267347136711158,,,,,,,,,,,,-0.16831852146985737,price,affordability
alameda_county_ca__county,2017-07-31,0.2002509076788902,-0.3126255819652045,-0.2866758147512864,,,0.1,-0.031262558196520455,0.1,,0.65,,0.15,-0.043001372212692957,2,False,,,,0.043648265706700495,,,0.043648265706700495,-0.21233285143991593,-0.021233285143991594,0.021233285143991594,False,True,-0.021233285143991594,0.0,0.021233285143991594,,,,False,True,,,,,,,False,True,,,,0.050597888289858506,0.007589683243478775,0.007589683243478775,True,False,0.007589683243478775,0.007589683243478775,0.0,,,,,,True,,,,-0.48646343217096133,,,,,,,,,,,,0.1738828134542279,affordability,price
alameda_county_ca__county,2017-08-31,0.1010473539709224,-0.3331384015594542,-0.201037037037037,,,0.1,-0.03331384015594542,0.1,,0.65,,0.15,-0.030155555555555547,2,False,,,,-0.0992035537079678,,,0.0992035537079678,-0.020512819594249665,-0.0020512819594249664,0.0020512819594249664,True,False,0.0020512819594249664,0.0020512819594249664,0.0,,,,False,True,,,,,,,False,True,,,,0.08563877771424941,0.012845816657137412,0.012845816657137412,False,True,-0.012845816657137412,0.0,0.012845816657137412,,,,,,True,,,,0.02067750481463057,,,,,,,,,,,,-0.12948948073929398,price,affordability
alameda_county_ca__county,2017-09-30,0.3136487233974959,-0.32537413111626,-0.188505928853755,,,0.1,-0.032537413111626,0.1,,0.65,,0.15,-0.02827588932806325,2,False,,,,0.21260136942657348,,,0.21260136942657348,0.007764270443194166,0.0007764270443194166,0.0007764270443194166,True,False,0.0007764270443194166,0.0007764270443194166,0.0,,,,False,True,,,,,,,False,True,,,,0.012531108183281986,0.001879666227492298,0.001879666227492298,True,False,0.001879666227492298,0.001879666227492298,0.0,,,,,,True,,,,0.0036520321878151054,,,,,,,,,,,,0.008841270555133849,price,price
alameda_county_ca__county,2017-10-31,0.1592164613921737,-0.4285637009942816,-0.1337872340425532,,,0.1,-0.042856370099428165,0.1,,0.65,,0.15,-0.020068085106382978,2,False,,,,-0.15443226200532217,,,0.15443226200532217,-0.10318956987802158,-0.010318956987802158,0.010318956987802158,True,False,0.010318956987802158,0.010318956987802158,0.0,,,,False,True,,,,,,,False,True,,,,0.05471869481120181,0.008207804221680272,0.008207804221680272,False,True,-0.008207804221680272,0.0,0.008207804221680272,,,,,,True,,,,0.06681866116450809,,,,,,,,,,,,-0.053148248397717625,affordability,affordability
alameda_county_ca__county,2017-11-30,0.2214306847851486,-0.3599122807017543,-0.041719298245614,,,0.1,-0.03599122807017543,0.1,,0.65,,0.15,-0.0062578947368421,2,False,,,,0.06221422339297489,,,0.06221422339297489,0.0686514202925273,0.00686514202925273,0.00686514202925273,True,False,0.00686514202925273,0.00686514202925273,0.0,,,,False,True,,,,,,,False,True,,,,0.09206793579693918,0.013810190369540877,0.013810190369540877,True,False,0.013810190369540877,0.013810190369540877,0.0,,,,,,True,,,,0.11034682512854334,,,,,,,,,,,,0.22197802393689123,price,price
alameda_county_ca__county,2017-12-31,0.3118520943798864,0.1784601008294782,0.1361829697396199,,,0.1,0.01784601008294782,0.1,,0.65,,0.15,0.020427445460942984,2,False,,,,0.09042140959473782,,,0.09042140959473782,0.5383723815312325,0.053837238153123246,0.053837238153123246,True,False,0.053837238153123246,0.053837238153123246,0.0,,,,False,True,,,,,,,False,True,,,,0.1779022679852339,0.026685340197785085,0.026685340197785085,True,False,0.026685340197785085,0.026685340197785085,0.0,,,,,,True,,,,0.5954036593149546,,,,,,,,,,,,0.29512192209109367,affordability,affordability
alameda_county_ca__county,2018-01-31,0.1423242236812679,-0.0269360306178239,0.1789152542372881,,,0.1,-0.00269360306178239,0.1,,0.65,,0.15,0.026837288135593215,2,False,,,,-0.16952787069861852,,,0.16952787069861852,-0.2053961314473021,-0.020539613144730212,0.020539613144730212,True,False,0.020539613144730212,0.020539613144730212,0.0,,,,False,True,,,,,,,False,True,,,,0.042732284497668194,0.006409842674650229,0.006409842674650229,False,True,-0.006409842674650229,0.0,0.006409842674650229,,,,,,True,,,,0.12115773683753105,,,,,,,,,,,,-0.03780996392059599,affordability,affordability
alameda_county_ca__county,2018-02-28,0.3099121061029327,-0.258015873015873,0.1952156862745098,,,0.1,-0.025801587301587298,0.1,,0.65,,0.15,0.029282352941176468,2,False,,,,0.16758788242166478,,,0.16758788242166478,-0.23107984239804907,-0.02310798423980491,0.02310798423980491,False,True,-0.02310798423980491,0.0,0.02310798423980491,,,,False,True,,,,,,,False,True,,,,0.0163004320372217,0.0024450648055832553,0.0024450648055832553,True,False,0.0024450648055832553,0.0024450648055832553,0.0,,,,,,True,,,,-0.13788577017557474,,,,,,,,,,,,0.014589747004686609,affordability,price
alameda_county_ca__county,2018-03-31,0.2411776801993716,-0.4869431746532156,0.0577906683480453,,,0.1,-0.04869431746532157,0.1,,0.65,,0.15,0.008668600252206794,2,False,,,,-0.06873442590356107,,,0.06873442590356107,-0.22892730163734265,-0.022892730163734266,0.022892730163734266,True,False,0.022892730163734266,0.022892730163734266,0.0,,,,False,True,,,,,,,False,True,,,,-0.1374250179264645,-0.020613752688969676,0.020613752688969676,True,False,0.020613752688969676,0.020613752688969676,0.0,,,,,,True,,,,0.33306061500905343,,,,,,,,,,,,0.2999043407722955,affordability,affordability
alameda_county_ca__county,2018-04-30,0.1645300880981093,-0.5314904724003934,0.1120073037127206,,,0.1,-0.05314904724003934,0.1,,0.65,,0.15,0.016801095556908088,2,False,,,,-0.07664759210126232,,,0.07664759210126232,-0.04454729774717775,-0.004454729774717775,0.004454729774717775,True,False,0.004454729774717775,0.004454729774717775,0.0,,,,False,True,,,,,,,False,True,,,,0.054216635364675296,0.008132495304701294,0.008132495304701294,False,True,-0.008132495304701294,0.0,0.008132495304701294,,,,,,True,,,,0.05811963106202275,,,,,,,,,,,,-0.10610242385640917,price,affordability
alameda_county_ca__county,2018-05-31,0.29268522942096,-0.640021645021645,0.3071111111111111,,,0.1,-0.0640021645021645,0.1,,0.65,,0.15,0.046066666666666665,2,False,,,,0.1281551413228507,,,0.1281551413228507,-0.10853117262125167,-0.010853117262125168,0.010853117262125168,False,True,-0.010853117262125168,0.0,0.010853117262125168,,,,False,True,,,,,,,False,True,,,,0.1951038073983905,0.029265571109758574,0.029265571109758574,True,False,0.029265571109758574,0.029265571109758574,0.0,,,,,,True,,,,-0.08468733403979326,,,,,,,,,,,,0.2283604918825085,price,price
alameda_county_ca__county,2018-06-30,0.1687214660236115,-0.6720064450474899,0.4114545454545454,,,0.1,-0.06720064450474898,0.1,,0.65,,0.15,0.06171818181818181,2,False,,,,-0.12396376339734849,,,0.12396376339734849,-0.031984800025844806,-0.003198480002584481,0.003198480002584481,True,False,0.003198480002584481,0.003198480002584481,0.0,,,,False,True,,,,,,,False,True,,,,0.1043434343434343,0.015651515151515142,0.015651515151515142,False,True,-0.015651515151515142,0.0,0.015651515151515142,,,,,,True,,,,0.025801733627045517,,,,,,,,,,,,-0.12625879307444388,price,affordability
alameda_county_ca__county,2018-07-31,0.2907356466374301,-0.6257789269553975,0.4119340659340659,,,0.1,-0.06257789269553975,0.1,,0.65,,0.15,0.061790109890109884,2,False,,,,0.12201418061381863,,,0.12201418061381863,0.04622751809209236,0.004622751809209236,0.004622751809209236,True,False,0.004622751809209236,0.004622751809209236,0.0,,,,False,True,,,,,,,False,True,,,,0.00047952047952048993,7.192807192807349e-05,7.192807192807349e-05,True,False,7.192807192807349e-05,7.192807192807349e-05,0.0,,,,,,True,,,,0.03788700449368661,,,,,,,,,,,,0.0005895058391264345,affordability,affordability
alameda_county_ca__county,2018-08-31,0.1220823756837395,-0.6089792663476874,0.3385837320574163,,,0.1,-0.06089792663476874,0.1,,0.65,,0.15,0.050787559808612444,2,False,,,,-0.16865327095369062,,,0.16865327095369062,0.0167996606077101,0.00167996606077101,0.00167996606077101,False,True,-0.00167996606077101,0.0,0.00167996606077101,,,,False,True,,,,,,,False,True,,,,-0.07335033387664958,-0.011002550081497435,0.011002550081497435,True,False,0.011002550081497435,0.011002550081497435,0.0,,,,,,True,,,,-0.009961064207478672,,,,,,,,,,,,0.06523769162187523,price,price
alameda_county_ca__county,2018-09-30,0.2451535501425604,-0.5868862583633556,0.2236891405043747,,,0.1,-0.058688625836335565,0.1,,0.65,,0.15,0.0335533710756562,2,False,,,,0.1230711744588209,,,0.1230711744588209,0.02209300798433178,0.002209300798433178,0.002209300798433178,True,False,0.002209300798433178,0.002209300798433178,0.0,,,,False,True,,,,,,,False,True,,,,-0.11489459155304163,-0.017234188732956245,0.017234188732956245,False,True,-0.017234188732956245,0.0,0.017234188732956245,,,,,,True,,,,0.017951407453029554,,,,,,,,,,,,-0.14003432411155492,price,affordability
alameda_county_ca__county,2018-10-31,0.0602634533580572,-0.5766899302093719,0.0004865403788634,,,0.1,-0.05766899302093719,0.1,,0.65,,0.15,7.298105682951e-05,2,False,,,,-0.18489009678450322,,,0.18489009678450322,0.010196328153983747,0.0010196328153983748,0.0010196328153983748,False,True,-0.0010196328153983748,0.0,0.0010196328153983748,,,,False,True,,,,,,,False,True,,,,-0.2232026001255113,-0.033480390018826696,0.033480390018826696,True,False,0.033480390018826696,0.033480390018826696,0.0,,,,,,True,,,,-0.0055148049199563,,,,,,,,,,,,0.1810826572168948,price,price
alameda_county_ca__county,2018-11-30,0.1079699306248302,-0.5063043478260869,-0.2153043478260869,,,0.1,-0.050630434782608695,0.1,,0.65,,0.15,-0.03229565217391303,2,False,,,,0.047706477266773,,,0.047706477266773,0.07038558238328496,0.007038558238328496,0.007038558238328496,True,False,0.007038558238328496,0.007038558238328496,0.0,,,,False,True,,,,,,,False,True,,,,-0.2157908882049503,-0.032368633230742544,0.032368633230742544,False,True,-0.032368633230742544,0.0,0.032368633230742544,,,,,,True,,,,0.14753883836295684,,,,,,,,,,,,-0.678495564653375,price,affordability
alameda_county_ca__county,2018-12-31,0.0334856299256599,-0.1309467132912001,-0.3761779859484777,,,0.1,-0.013094671329120011,0.1,,0.65,,0.15,-0.05642669789227165,2,False,,,,-0.0744843006991703,,,0.0744843006991703,0.3753576345348868,0.037535763453488684,0.037535763453488684,False,True,-0.037535763453488684,0.0,0.037535763453488684,,,,False,True,,,,,,,False,True,,,,-0.16087363812239078,-0.024131045718358616,0.024131045718358616,True,False,0.024131045718358616,0.024131045718358616,0.0,,,,,,True,,,,-0.5039419461705009,,,,,,,,,,,,0.3239749248075765,affordability,price
