candidate_id,geo_id,series_type,series_key,flag_type,severity,direction,baseline_turn_date,challenger_turn_date,signed_lag_months,detail
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,unmatched_turning_point,review,peak,2015-05-31 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,unmatched_turning_point,review,peak,2015-12-31 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,unmatched_turning_point,review,peak,2017-04-30 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,unmatched_turning_point,review,peak,2020-04-30 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,unmatched_turning_point,review,peak,2021-05-31 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,unmatched_turning_point,review,peak,2022-04-30 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,unmatched_turning_point,review,peak,2025-04-30 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,unmatched_turning_point,review,peak,2025-10-31 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,unmatched_turning_point,review,trough,2019-01-31 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,unmatched_turning_point,review,trough,2023-01-31 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,payment_burden,missing_segment_coverage,review,,,,,gfc_housing_correction has 0 overlapping observations
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,payment_burden,missing_segment_coverage,review,,,,,pre_gfc_early_history has 0 overlapping observations
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,payment_burden,unmatched_turning_point,review,peak,2020-01-31 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,payment_burden,unmatched_turning_point,review,peak,2025-02-28 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,payment_burden,unmatched_turning_point,review,peak,,2018-01-31 00:00:00,,peak unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,payment_burden,unmatched_turning_point,review,trough,2016-05-31 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,payment_burden,unmatched_turning_point,review,trough,2017-08-31 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,payment_burden,unmatched_turning_point,review,trough,2018-06-30 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,payment_burden,unmatched_turning_point,review,trough,2022-04-30 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,price_to_income,missing_segment_coverage,review,,,,,gfc_housing_correction has 0 overlapping observations
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,price_to_income,missing_segment_coverage,review,,,,,pre_gfc_early_history has 0 overlapping observations
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,price_to_income,unmatched_turning_point,review,peak,2019-02-28 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,price_to_income,unmatched_turning_point,review,peak,2025-02-28 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,price_to_income,unmatched_turning_point,review,peak,2025-09-30 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,price_to_income,unmatched_turning_point,review,peak,,2022-02-28 00:00:00,,peak unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,price_to_income,unmatched_turning_point,review,trough,2016-06-30 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,price_to_income,unmatched_turning_point,review,trough,2021-05-31 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,price_to_income,unmatched_turning_point,review,trough,2022-04-30 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,alameda_county_ca__county,metric_score,price_to_income,unmatched_turning_point,review,trough,2024-04-30 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,axis_score,demand,missing_segment_coverage,review,,,,,pre_gfc_early_history has 0 overlapping observations
price_family_ma12_structural_linked,district_of_columbia_dc__county,axis_score,demand,unmatched_turning_point,review,trough,,2021-03-31 00:00:00,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,affordability,missing_segment_coverage,review,,,,,gfc_housing_correction has 0 overlapping observations
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,affordability,missing_segment_coverage,review,,,,,pre_gfc_early_history has 0 overlapping observations
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,affordability,unmatched_turning_point,review,peak,2023-02-28 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,affordability,unmatched_turning_point,review,peak,2024-10-31 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,affordability,unmatched_turning_point,review,peak,,2016-04-30 00:00:00,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,affordability,unmatched_turning_point,review,trough,2016-07-31 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,affordability,unmatched_turning_point,review,trough,2020-10-31 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,affordability,unmatched_turning_point,review,trough,2021-06-30 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,affordability,unmatched_turning_point,review,trough,2022-04-30 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,affordability,unmatched_turning_point,review,trough,,2018-11-30 00:00:00,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,price,missing_segment_coverage,review,,,,,gfc_housing_correction has 0 overlapping observations
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,price,missing_segment_coverage,review,,,,,pre_gfc_early_history has 0 overlapping observations
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,price,unmatched_turning_point,review,peak,2015-05-31 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,price,unmatched_turning_point,review,peak,2017-03-31 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,price,unmatched_turning_point,review,peak,2018-05-31 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,price,unmatched_turning_point,review,peak,2020-10-31 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,price,unmatched_turning_point,review,peak,2021-06-30 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,price,unmatched_turning_point,review,peak,2022-04-30 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,price,unmatched_turning_point,review,peak,2025-04-30 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,price,unmatched_turning_point,review,peak,2026-01-31 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,price,unmatched_turning_point,review,trough,2023-01-31 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,dimension_score,price,unmatched_turning_point,review,trough,,2025-08-31 00:00:00,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_ppsf,missing_segment_coverage,review,,,,,gfc_housing_correction has 0 overlapping observations
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_ppsf,missing_segment_coverage,review,,,,,pre_gfc_early_history has 0 overlapping observations
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_ppsf,unmatched_turning_point,review,peak,2015-06-30 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_ppsf,unmatched_turning_point,review,peak,2020-04-30 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_ppsf,unmatched_turning_point,review,peak,2021-03-31 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_ppsf,unmatched_turning_point,review,trough,2016-02-29 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_ppsf,unmatched_turning_point,review,trough,2022-01-31 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_ppsf,unmatched_turning_point,review,trough,2023-01-31 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_ppsf,unmatched_turning_point,review,trough,2025-01-31 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,missing_segment_coverage,review,,,,,gfc_housing_correction has 0 overlapping observations
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,missing_segment_coverage,review,,,,,pre_gfc_early_history has 0 overlapping observations
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,unmatched_turning_point,review,peak,2015-05-31 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,unmatched_turning_point,review,peak,2015-11-30 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,unmatched_turning_point,review,peak,2018-04-30 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,unmatched_turning_point,review,peak,2022-04-30 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,unmatched_turning_point,review,peak,2023-04-30 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,unmatched_turning_point,review,peak,2023-10-31 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,unmatched_turning_point,review,peak,2025-04-30 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,unmatched_turning_point,review,peak,2025-12-31 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,unmatched_turning_point,review,peak,,2019-03-31 00:00:00,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,unmatched_turning_point,review,peak,,2020-01-31 00:00:00,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,unmatched_turning_point,review,trough,2021-01-31 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,unmatched_turning_point,review,trough,,2016-06-30 00:00:00,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,unmatched_turning_point,review,trough,,2025-08-31 00:00:00,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,affordability_shock_materiality_review,review,,,,,2022-2024 payment_burden challenger change <= 0.05
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,missing_segment_coverage,review,,,,,gfc_housing_correction has 0 overlapping observations
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,missing_segment_coverage,review,,,,,pre_gfc_early_history has 0 overlapping observations
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,unmatched_turning_point,review,peak,2018-09-30 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,unmatched_turning_point,review,peak,2019-09-30 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,unmatched_turning_point,review,peak,,2025-12-31 00:00:00,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,unmatched_turning_point,review,trough,2016-07-31 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,unmatched_turning_point,review,trough,2021-06-30 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,unmatched_turning_point,review,trough,2022-08-31 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,unmatched_turning_point,review,trough,2025-04-30 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,unmatched_turning_point,review,trough,,2018-11-30 00:00:00,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,missing_segment_coverage,review,,,,,gfc_housing_correction has 0 overlapping observations
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,missing_segment_coverage,review,,,,,pre_gfc_early_history has 0 overlapping observations
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,unmatched_turning_point,review,peak,2018-09-30 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,unmatched_turning_point,review,peak,2023-02-28 00:00:00,,,peak unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,unmatched_turning_point,review,trough,2016-07-31 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,unmatched_turning_point,review,trough,2020-11-30 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,unmatched_turning_point,review,trough,2022-04-30 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,unmatched_turning_point,review,trough,2024-06-30 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,unmatched_turning_point,review,trough,2025-04-30 00:00:00,,,trough unmatched
price_family_ma12_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,unmatched_turning_point,review,trough,2025-12-31 00:00:00,,,trough unmatched
